# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
125,12.600000000000001,9.08629752638845,20.056635035517388,-1.601743459701538,-0.018684495935978873,-0.23081782360620196,0.23157283537298878,0.35654656485531905,1.0,2,10.85702830440021,3,"[{""id"":""0"",""x_m"":19.96210029520769,""y_m"":22.464967885359023},{""id"":""1"",""x_m"":19.968479396407584,""y_m"":27.453723462943213},{""id"":""2"",""x_m"":19.94319222875979,""y_m"":20.00277387912086}]"
126,12.700000000000001,9.08676293241462,20.032008405372338,-1.5020567178726196,0.0046540602617106686,-0.246266301450504,0.2463102748710052,0.4013478958510408,1.0,2,10.855865761222905,3,"[{""id"":""0"",""x_m"":19.962630404049523,""y_m"":22.39997004705177},{""id"":""1"",""x_m"":19.963041494384804,""y_m"":27.407076568207827},{""id"":""2"",""x_m"":19.942219746885765,""y_m"":19.937781154304886}]"
127,12.8,9.089834220908553,20.006233422952597,-1.4023388624191284,0.03071288493933011,-0.2577498241974041,0.2595732135161278,0.35653142679353894,1.0,2,10.852222109811965,3,"[{""id"":""0"",""x_m"":19.963105145833598,""y_m"":22.334971780765365},{""id"":""1"",""x_m"":19.95773019588687,""y_m"":27.360407302205164},{""id"":""2"",""x_m"":19.941236352758022,""y_m"":19.872829923806293}]"
128,12.9,9.09560401785802,19.98022778958367,-1.3025926351547241,0.05769796949467221,-0.2600563336892847,0.2663800900512663,0.29875253094123094,1.0,2,10.846008693833358,3,"[{""id"":""0"",""x_m"":19.963525430708895,""y_m"":22.269973139544},{""id"":""1"",""x_m"":19.952550551231518,""y_m"":27.31370018524346},{""id"":""2"",""x_m"":19.940245221021428,""y_m"":19.808001887468702}]"
129,13.0,9.104069662048271,19.954517478614086,-1.202821135520935,0.08465644190250643,-0.2571031096958265,0.27068195760127167,0.32004500016189597,1.0,2,10.837236466752765,3,"[{""id"":""0"",""x_m"":19.963892871986467,""y_m"":22.204974178114547},{""id"":""1"",""x_m"":19.94750710168222,""y_m"":27.26693952047144},{""id"":""2"",""x_m"":19.939248814041587,""y_m"":19.743361184544128}]"
130,13.100000000000001,9.115451547161355,19.928883936291513,-1.1030267477035522,0.11381885113083356,-0.2563354232257353,0.2804685010354277,0.41704978372353696,1.0,2,10.825682908898981,3,"[{""id"":""0"",""x_m"":19.964209548744005,""y_m"":22.13997494953581},{""id"":""1"",""x_m"":19.942603873722046,""y_m"":27.220109345779033},{""id"":""2"",""x_m"":19.93824911957041,""y_m"":19.67895764578943}]"
131,13.200000000000001,9.130061828417588,19.90322852783834,-1.0032117366790771,0.14610281256233648,-0.25655408453172157,0.29523893735165585,0.4392959446717904,1.0,2,10.811033395853144,3,"[{""id"":""0"",""x_m"":19.964477834313712,""y_m"":22.074975503208528},{""id"":""1"",""x_m"":19.937844366064837,""y_m"":27.173193397710975},{""id"":""2"",""x_m"":19.93724781863029,""y_m"":19.614829396074278}]"
132,13.3,9.147930161172512,19.87806694914906,-0.9033782482147217,0.17868332754924054,-0.2516157868928204,0.3086069275919813,0.4185417348384132,1.0,2,10.793272762316333,3,"[{""id"":""0"",""x_m"":19.964700272228754,""y_m"":22.00997588381446},{""id"":""1"",""x_m"":19.933231530779832,""y_m"":27.1261750857997},{""id"":""2"",""x_m"":19.936246404453858,""y_m"":19.551004941707756}]"
133,13.4,9.169016618375974,19.853893519567563,-0.8036180734634399,0.2108645720346125,-0.24173429581495043,0.3207792660264847,0.442118889035174,0.9820159492479048,2,10.772462183788331,3,"[{""id"":""0"",""x_m"":19.964879486729377,""y_m"":21.944976130875215},{""id"":""1"",""x_m"":19.92876774973216,""y_m"":27.079037476130466},{""id"":""2"",""x_m"":19.935246266784798,""y_m"":19.487504847700553}]"
134,13.5,9.193648688486217,19.83076187251582,-0.704371988773346,0.24632070110243376,-0.23131647051744864,0.3379070838621827,0.5419959997317905,0.9103633433992186,2,10.748286651437224,3,"[{""id"":""0"",""x_m"":19.96501811861536,""y_m"":21.879976278712306},{""id"":""1"",""x_m"":19.924454807401307,""y_m"":27.03176328328313},{""id"":""2"",""x_m"":19.934248751469266,""y_m"":19.42434308787103}]"
