# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
15,1.6,13.217674286464469,19.124112744120776,0.6003262400627136,1.1984573260429343,0.7965678438427659,1.439034500000015,2.0,-0.11696835320684706,0,6.529995078501659,3,"[{""id"":""0"",""x_m"":19.691053685993882,""y_m"":19.98213073635876},{""id"":""1"",""x_m"":20.279160258301292,""y_m"":17.268049161700493},{""id"":""2"",""x_m"":19.615043328685214,""y_m"":16.603695058724146}]"
16,1.7000000000000002,13.340113874727797,19.20991901307968,0.6222057342529297,1.224395882633278,0.8580626895890475,1.4951310500000037,2.0,-0.4439967149364066,0,6.3943620592293495,3,"[{""id"":""0"",""x_m"":19.695159045989442,""y_m"":19.917921142833436},{""id"":""1"",""x_m"":20.272214509508608,""y_m"":17.229175607596158},{""id"":""2"",""x_m"":19.62832153597458,""y_m"":16.540065747780364}]"
17,1.8,13.465028358150184,19.300944944277216,0.6372604370117188,1.2491448342238698,0.9102593119753521,1.5456179449999992,2.0,-0.4833624656203803,0,6.258999053032402,3,"[{""id"":""0"",""x_m"":19.699538523698052,""y_m"":19.854074351867148},{""id"":""1"",""x_m"":20.263811553310365,""y_m"":17.189540227358005},{""id"":""2"",""x_m"":19.641085109753575,""y_m"":16.47633121095465}]"
18,1.9000000000000001,13.59250019110723,19.39615801345897,0.6458117365837097,1.2747183295704723,0.9521306918175299,1.5910561504999952,2.0,-0.5162184778817771,0,6.124337656560731,3,"[{""id"":""0"",""x_m"":19.704121523660977,""y_m"":19.79061513285442},{""id"":""1"",""x_m"":20.254138106193746,""y_m"":17.149242239380154},{""id"":""2"",""x_m"":19.653499522272607,""y_m"":16.41252774426351}]"
19,2.0,13.72271170113008,19.49453274679596,0.6482113003730774,1.302115100228498,0.9837473333699265,1.6319505354499912,2.0,-0.5431187674704312,0,5.990675915348661,3,"[{""id"":""0"",""x_m"":19.708853683549776,""y_m"":19.727560833195252},{""id"":""1"",""x_m"":20.24335974733745,""y_m"":17.108339785339147},{""id"":""2"",""x_m"":19.665698839690716,""y_m"":16.34868280198511}]"
20,2.1,13.855909077968313,19.59506088906117,0.64483243227005,1.3319737683823263,1.0052814226520823,1.668755481905006,2.0,-0.5645636606797122,0,5.858203127062775,3,"[{""id"":""0"",""x_m"":19.713695673426113,""y_m"":19.66491845846489},{""id"":""1"",""x_m"":20.230168818915512,""y_m"":17.06270197709504},{""id"":""2"",""x_m"":20.880381729023462,""y_m"":27.741678167038256}]"
21,2.2,13.992370600709013,19.69675752567758,0.6360635161399841,1.3646152274069934,1.0169663661640982,1.701879933714494,2.0,-0.5810217364552177,0,5.7269642645086085,3,"[{""id"":""0"",""x_m"":19.718560889002788,""y_m"":19.60260621549723},{""id"":""1"",""x_m"":20.21520764030292,""y_m"":17.013265053464394},{""id"":""2"",""x_m"":20.8759081576599,""y_m"":27.687189136531813}]"
22,2.3000000000000003,14.132379458023445,19.79866478565447,0.6223008632659912,1.4000885731443269,1.0190725997689043,1.731691940343048,2.0,-0.5931070821675617,0,5.596977338240351,3,"[{""id"":""0"",""x_m"":19.723403400298572,""y_m"":19.540582237460406},{""id"":""1"",""x_m"":20.198989369360703,""y_m"":16.960743297208253},{""id"":""2"",""x_m"":20.865230143488095,""y_m"":27.636111323185034}]"
23,2.4000000000000004,14.276201206704972,19.899854345881998,0.6039432287216187,1.4382174868152653,1.0118956022752812,1.758522746308751,2.0,-0.6011450587991469,0,5.468231638256391,3,"[{""id"":""0"",""x_m"":19.728200225205327,""y_m"":19.47882708797661},{""id"":""1"",""x_m"":20.1819282856428,""y_m"":16.905739207789416},{""id"":""2"",""x_m"":20.849462630755536,""y_m"":27.587778195537688}]"
24,2.5,14.42406562798184,19.999429709433326,0.5813882946968079,1.4786442127686783,0.9957536355132746,1.7826704716778723,2.0,-0.6054692954732015,0,5.340693104201792,3,"[{""id"":""0"",""x_m"":19.73294192738429,""y_m"":19.41733412371606},{""id"":""1"",""x_m"":20.164359508334815,""y_m"":16.84873963142495},{""id"":""2"",""x_m"":20.829541441695167,""y_m"":27.541628712555703}]"
25,2.6,14.57615268861935,20.09652885036917,0.5550294518470764,1.5208706063751087,0.9709914093584615,1.804403424510085,2.0,-0.6064097069565204,0,5.214311700761889,3,"[{""id"":""0"",""x_m"":19.737626922981182,""y_m"":19.356103134499385},{""id"":""1"",""x_m"":20.146554315654246,""y_m"":16.790124870425654},{""id"":""2"",""x_m"":20.806254563643385,""y_m"":27.497190318047288}]"
26,2.7,14.732582342146504,20.19032744707786,0.5252529382705688,1.5642965352715343,0.937985967086874,1.8239630820590709,2.0,-0.6042954272232914,0,5.089029148166952,3,"[{""id"":""0"",""x_m"":19.742258046692132,""y_m"":19.295136402563834},{""id"":""1"",""x_m"":20.128731786225504,""y_m"":16.73019306545612},{""id"":""2"",""x_m"":20.780267506371338,""y_m"":27.45406514669147}]"
27,2.8000000000000003,14.89340787350492,20.28004272052047,0.49243539571762085,1.6082553135841593,0.8971527344261077,1.841566773853157,2.0,-0.5994514212497855,0,4.964786079438692,3,"[{""id"":""0"",""x_m"":19.746840515612003,""y_m"":19.23443648339405},{""id"":""1"",""x_m"":20.111067797512028,""y_m"":16.669178666747094},{""id"":""2"",""x_m"":20.752143910934574,""y_m"":27.411918681209485}]"
28,2.9000000000000004,15.058612466108858,20.3649377453875,0.4569413363933563,1.652045926039385,0.848950248670306,1.8574100964678488,2.0,-0.5921951956228366,0,4.8415281140620765,3,"[{""id"":""0"",""x_m"":19.751380694707258,""y_m"":19.174004988297106},{""id"":""1"",""x_m"":20.093702171776762,""y_m"":16.6072665742953},{""id"":""2"",""x_m"":20.722362355012375,""y_m"":27.370470305274093}]"
29,3.0,15.228108647212123,20.444326008355176,0.41912153363227844,1.6949618110326448,0.7938826296767587,1.8716690868210515,2.0,-0.5828353395881649,0,4.719210694581693,3,"[{""id"":""0"",""x_m"":19.755885336328344,""y_m"":19.11384194856717},{""id"":""1"",""x_m"":20.076744462888865,""y_m"":16.54460304993287},{""id"":""2"",""x_m"":20.6913301082727,""y_m"":27.32948534672979}]"
30,3.1,15.401740247149148,20.51757593734773,0.3793111741542816,1.7363159993702482,0.7324992899255278,1.8845021781389657,2.0,-0.5716723448672405,0,4.597802716143762,3,"[{""id"":""0"",""x_m"":19.76036110712088,""y_m"":19.053945514188168},{""id"":""1"",""x_m"":20.06038076914547,""y_m"":16.48169653574656},{""id"":""2"",""x_m"":20.65939443693534,""y_m"":27.288768313909976}]"
31,3.2,15.579286488760134,20.584115117176896,0.3378285765647888,1.7754624161098675,0.6653917982916724,1.896051960325063,2.0,-0.5589854041112088,0,4.477289241676501,3,"[{""id"":""0"",""x_m"":19.764815353225213,""y_m"":18.9943141615973},{""id"":""1"",""x_m"":20.04466334578219,""y_m"":16.418625444089454},{""id"":""2"",""x_m"":20.62685193297714,""y_m"":27.248157105024823}]"
32,3.3000000000000003,15.76046680395975,20.643437002135013,0.29500800371170044,1.811803151996152,0.593218849581163,1.9064467642925647,2.0,-0.5382605226174211,0,4.357674674638586,3,"[{""id"":""0"",""x_m"":19.76925446730143,""y_m"":18.934943501934892},{""id"":""1"",""x_m"":20.02961133145092,""y_m"":16.355392249764233},{""id"":""2"",""x_m"":20.593956244873908,""y_m"":27.207518025192037}]"
33,3.4000000000000004,15.944942459254412,20.695125579231103,0.25136521458625793,1.8447565529466203,0.5168857709609043,1.915802087863291,2.0,-0.48258905106469974,0,4.238998678860912,3,"[{""id"":""0"",""x_m"":19.773683732038446,""y_m"":18.87582624556865},{""id"":""1"",""x_m"":20.01523323705258,""y_m"":16.292002420915495},{""id"":""2"",""x_m"":20.56092450873894,""y_m"":27.166741484148435}]"
34,3.5,16.132321262096937,20.738891806444414,0.20754913985729218,1.8737880284252562,0.43766227213311026,1.9242218790769752,2.0,-0.42492974351632107,0,4.121365715851967,3,"[{""id"":""0"",""x_m"":19.778091416205765,""y_m"":18.816909666254425},{""id"":""1"",""x_m"":19.62416254613708,""y_m"":27.103589142733814},{""id"":""2"",""x_m"":20.53634809047036,""y_m"":27.130712884972038}]"
35,3.6,16.3221744364353,20.774588762360345,0.16415910422801971,1.8985317433836357,0.3569695591593103,1.9317996911692732,2.0,-0.36618161019709183,0,4.00494629707888,3,"[{""id"":""0"",""x_m"":19.78248543773126,""y_m"":18.75819529460759},{""id"":""1"",""x_m"":19.61891333288809,""y_m"":27.04617576024448},{""id"":""2"",""x_m"":20.517984155767397,""y_m"":27.09794409579439}]"
36,3.7,16.514059018614233,20.802207078553028,0.12174125015735626,1.9188458217893256,0.2761831619268307,1.9386197220523302,2.0,-0.30718248848223695,0,3.889977638092441,3,"[{""id"":""0"",""x_m"":19.786871900348523,""y_m"":18.69967958384259},{""id"":""1"",""x_m"":19.617120078567545,""y_m"":26.990825095419552},{""id"":""2"",""x_m"":20.504224808339387,""y_m"":27.067526753703273}]"
37,3.8000000000000003,16.70753853915337,20.82186673744759,0.08078575879335403,1.934795205391353,0.19659658894561005,1.9447577498471158,2.0,-0.2487030395469234,0,3.776763369569684,3,"[{""id"":""0"",""x_m"":19.791255285198122,""y_m"":18.64135473796524},{""id"":""1"",""x_m"":19.618189183788314,""y_m"":26.937069709980147},{""id"":""2"",""x_m"":20.493886402054397,""y_m"":27.038893358396184}]"
