step,time_s,min_robot_ped_distance_m,nearest_pedestrian_id
0,0.1,8.112713070814092,2
1,0.2,8.05833950117576,2
2,0.30000000000000004,7.994068286722607,2
3,0.4,7.920343065438833,2
4,0.5,7.837592189516848,2
5,0.6000000000000001,7.746241529230334,2
6,0.7000000000000001,7.6467250613571425,2
7,0.8,7.539495128083145,2
8,0.9,9.572960608831238,0
9,1.0,9.433667265319817,0
10,1.1,9.285100895334205,0
11,1.2000000000000002,9.127965364228785,0
12,1.3,8.963402393095404,0
13,1.4000000000000001,8.792460189385181,0
14,1.5,8.616104489091928,0
15,1.6,8.435228515591387,0
16,1.7000000000000002,8.250660866992952,0
17,1.8,8.063170978634902,0
18,1.9000000000000001,7.873479214507642,0
19,2.0,7.682272121249651,0
20,2.1,7.49021142073926,0
21,2.2,7.297927933946036,0
22,2.3000000000000003,7.106014598404007,0
23,2.4000000000000004,6.915043918075596,0
24,2.5,6.725587416596355,0
25,2.6,6.5382009139378665,0
26,2.7,6.353407441173399,0
27,2.8000000000000003,6.17171863989551,0
28,2.9000000000000004,5.993658248379775,0
29,3.0,5.819765006551965,0
30,3.1,5.650594395725999,0
31,3.2,5.486716331546568,0
32,3.3000000000000003,5.328878626857033,0
33,3.4000000000000004,5.179958928804897,0
34,3.5,5.043124061753335,0
35,3.6,4.91865183995887,0
36,3.7,4.805592691200725,0
37,3.8000000000000003,4.703116182830736,0
38,3.9000000000000004,4.610499094718152,0
39,4.0,4.527113982053928,0
40,4.1000000000000005,4.452418357014439,0
41,4.2,4.385944564213636,0
42,4.3,4.3272903838375205,0
43,4.4,4.276110366087932,0
44,4.5,4.232107880238264,0
45,4.6000000000000005,4.195027850522311,0
46,4.7,4.164650144900427,0
47,4.800000000000001,4.140783581748818,0
48,4.9,4.123260521295742,0
49,5.0,4.111932011972724,0
50,5.1000000000000005,4.10666346578335,0
51,5.2,4.107330839764149,0
52,5.300000000000001,4.113817302766257,0
53,5.4,4.126010370999917,0
54,5.5,4.143799487391644,0
55,5.6000000000000005,4.1670740236694765,0
56,5.7,4.195721684998222,0
57,5.800000000000001,4.229627230099298,0
58,5.9,4.2686686034844925,0
59,6.0,4.312714853738821,0
60,6.1000000000000005,4.361627014978256,0
61,6.2,4.415259416575529,0
62,6.300000000000001,4.473461015175758,0
63,6.4,4.536076707328917,0
64,6.5,4.60294858881764,0
65,6.6000000000000005,4.673917134715401,0
66,6.7,4.748822281832624,0
67,6.800000000000001,4.827504401905891,0
68,6.9,4.9098051601034856,0
69,7.0,7.589862133337989,1
70,7.1000000000000005,7.43118389548135,1
71,7.2,7.27272828934505,1
72,7.300000000000001,7.11447796440023,1
73,7.4,6.9564177924412745,1
74,7.5,6.79853490733574,1
75,7.6000000000000005,6.640818736332503,1
76,7.7,6.483261025932372,1
77,7.800000000000001,6.325855866335537,1
78,7.9,6.168599718293116,1
79,8.0,6.011491447103098,1
80,8.1,5.854532367486526,1
81,8.200000000000001,5.697726304137805,1
82,8.3,5.54107967379333,1
83,8.4,5.38460159393065,1
84,8.5,5.228304024815332,1
85,8.6,5.07220195354143,1
86,8.700000000000001,4.916313629196622,1
87,8.8,4.760660859420969,1
88,8.9,4.605269383697393,1
89,9.0,4.450169340632227,1
90,9.1,4.295395849771633,1
91,9.200000000000001,4.140989736731249,1
92,9.3,3.986998976612997,1
93,9.4,3.833483405696601,1
94,9.5,3.6805147290368407,1
95,9.600000000000001,3.528173928477214,1
96,9.700000000000001,3.3765536425353586,1
97,9.8,3.225761124401844,1
98,9.9,3.078900698186162,1
99,10.0,2.9359674964953664,1
100,10.100000000000001,2.797088069214993,1
101,10.200000000000001,2.662519445127025,1
102,10.3,2.532652549794874,1
103,10.4,2.408018973081968,1
104,10.5,2.2892995121294724,1
105,10.600000000000001,2.1773319227701515,1
106,10.700000000000001,2.0731137928472223,1
107,10.8,1.9777944523772755,1
108,10.9,1.89264777268136,1
109,11.0,1.8190166764831739,1
110,11.100000000000001,1.7582221416041433,1
111,11.200000000000001,1.7114367537853195,1
112,11.3,1.6792126949628643,1
113,11.4,1.6569354083334034,1
114,11.5,1.6435103430010847,1
115,11.600000000000001,1.638122025661837,1
116,11.700000000000001,1.640242583253897,1
117,11.8,1.6495724914977283,1
118,11.9,1.6659645158041427,1
119,12.0,1.6893552817456492,1
120,12.100000000000001,1.7197121988495696,1
121,12.200000000000001,1.756996064848467,1
122,12.3,1.8011434938966793,1
123,12.4,1.8520410976069297,1
124,12.5,1.9095208787851319,1
125,12.600000000000001,1.9733710387258534,1
126,12.700000000000001,2.0433421803945557,1
127,12.8,2.11915574879431,1
128,12.9,2.20051325040398,1
129,13.0,2.2871051687302284,1
130,13.100000000000001,2.3786188691939056,1
131,13.200000000000001,2.474745120916875,1
132,13.3,2.5751831229859,1
133,13.4,2.6796441231287713,1
134,13.5,2.696160648638726,3
135,13.600000000000001,2.5540429878887667,3
136,13.700000000000001,2.415662053276763,3
137,13.8,2.281545839089655,3
138,13.9,2.1523879510748922,3
139,14.0,2.0290718897481965,3
140,14.100000000000001,1.9126966494613162,3
141,14.200000000000001,1.804588102032534,3
142,14.3,1.706295902407232,3
143,14.4,1.6195492110436112,3
144,14.5,1.54614282238797,3
145,14.600000000000001,1.4877420425194812,3
146,14.700000000000001,1.4456196259854517,3
147,14.8,1.4203876020479043,3
148,14.9,1.4118099444180063,3
149,15.0,1.4113011685404975,3
150,15.100000000000001,1.415356116060709,3
151,15.200000000000001,1.424291438150597,3
152,15.3,1.438418520193445,3
153,15.4,1.4580359056729246,3
154,15.5,1.4834119574078435,3
155,15.600000000000001,1.5147687611585279,3
156,15.700000000000001,1.5522671428418853,3
157,15.8,1.595993631911391,3
158,15.9,1.6459506227161536,3
159,16.0,1.7020511008992343,3
160,16.1,1.7641191748336456,3
161,16.2,1.8318972345654008,3
162,16.3,1.905059779002235,3
163,16.400000000000002,1.9832328365344556,3
164,16.5,2.0660167189568845,3
165,16.6,2.153009055632766,3
166,16.7,2.243825051344202,3
167,16.8,2.3381122632013884,3
168,16.900000000000002,2.435560291007764,3
169,17.0,2.535903774177003,3
170,17.1,2.54455096146231,2
171,17.2,2.419428543972412,2
172,17.3,2.3001940642973655,2
173,17.400000000000002,2.1877202887383826,2
174,17.5,2.0830436368689376,2
175,17.6,1.987356722351834,2
176,17.7,1.9019815482395506,2
177,17.8,1.8283143059448563,2
178,17.900000000000002,1.7677351480436234,2
179,18.0,1.7214830955441747,2
180,18.1,1.6905121737404827,2
181,18.2,1.6753542922583993,2
182,18.3,1.6760179615218351,2
183,18.400000000000002,1.6919545365609343,2
184,18.5,1.7221119526912372,2
185,18.6,1.765072303449127,2
186,18.7,1.8174117491993986,2
187,18.8,1.8772640296005396,2
188,18.900000000000002,1.9439230499147677,2
189,19.0,2.0167597252362865,2
190,19.1,2.095198796243295,2
191,19.200000000000003,2.1787120706631846,2
192,19.3,2.2668188885423586,2
193,19.400000000000002,2.3590882607644876,2
194,19.5,2.455139797874963,2
195,19.6,2.5546423921600643,2
196,19.700000000000003,2.657310198712882,2
197,19.8,2.7628982394915726,2
198,19.900000000000002,2.8711963967605523,2
199,20.0,2.8378966949664606,0
200,20.1,2.759790501216029,0
201,20.200000000000003,2.6902130811108296,0
202,20.3,2.629708810227207,0
203,20.400000000000002,2.5788036478502536,0
204,20.5,2.537975552918577,0
205,20.6,2.5076234908223,0
206,20.700000000000003,2.488038853904335,0
207,20.8,2.4793821824851836,0
208,20.900000000000002,2.4816686114585886,0
209,21.0,2.494763622676899,0
210,21.1,2.518389687689588,0
211,21.200000000000003,2.552142727249798,0
212,21.3,2.595515908078096,0
213,21.400000000000002,2.647927498107951,0
214,21.5,2.7087494371165546,0
215,21.6,2.7773338272510695,0
216,21.700000000000003,2.8529894605967008,0
217,21.8,2.9346827096987886,0
218,21.900000000000002,3.0218040909897463,0
219,22.0,3.113816516865913,0
220,22.1,3.210249029807476,0
221,22.200000000000003,3.3106895693455356,0
222,22.3,3.4147776460550228,0
223,22.400000000000002,3.5202508486990394,0
224,22.5,3.6274983370163105,0
225,22.6,3.736775981447389,0
226,22.700000000000003,3.8482368794919104,0
227,22.8,3.9619561021002556,0
228,22.900000000000002,4.077950524948452,0
229,23.0,4.19619453587203,0
230,23.1,4.316632330677449,0
231,23.200000000000003,4.439151765221005,0
232,23.3,4.563661680238663,0
233,23.400000000000002,4.690068120446989,0
234,23.5,4.818273493084882,0
235,23.6,4.948179247982879,0
236,23.700000000000003,5.079687831212735,0
237,23.8,5.212704070158615,0
238,23.900000000000002,5.34713612151792,0
239,24.0,5.482896088637967,0
240,24.1,5.619900389113979,0
241,24.200000000000003,5.758069937500744,0
242,24.3,5.897330196945292,0
243,24.400000000000002,6.0376111335297145,0
244,24.5,6.178847105013475,0
245,24.6,6.320976706035793,0
246,24.700000000000003,6.463942584240039,0
247,24.8,6.607691238934006,0
248,24.900000000000002,6.479425690711011,1
249,25.0,6.360157935581336,1
250,25.1,6.245424011656434,1
251,25.200000000000003,6.135072970667109,1
252,25.3,6.028979755883139,1
253,25.400000000000002,5.927064882510442,1
254,25.5,5.82928686252831,1
255,25.6,5.73564116881913,1
256,25.700000000000003,5.646156437594653,1
257,25.8,5.560889676659697,1
258,25.900000000000002,5.47992132574402,1
259,26.0,5.403350533298312,1
260,26.1,5.331290776503893,1
261,26.200000000000003,5.263865838099264,1
262,26.3,5.2012061014720015,1
263,26.400000000000002,5.143445115852983,1
264,26.5,5.0907163889286275,1
265,26.6,5.0431503770811394,1
266,26.700000000000003,5.000871656903202,1
267,26.8,4.9639962783951725,1
