step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
12,1.3,14.377119009445263,4.534481489206073,1.4741894006729126,0.12592895562208994,1.2240392755691865,1.2305000000000037,2.0,0.11426439892982021,0,8.963402393095404,4,"[{""id"":""0"",""x_m"":17.692233472991656,""y_m"":12.862302245810643},{""id"":""1"",""x_m"":15.258577006828189,""y_m"":23.388276182471348},{""id"":""2"",""x_m"":15.103237762171629,""y_m"":34.33770345048355},{""id"":""3"",""x_m"":13.665239939427899,""y_m"":28.92064643465275}]"
13,1.4000000000000001,14.388967704935613,4.664688491476216,1.4859052896499634,0.1184869549035028,1.302070022701427,1.3074499999999998,2.0,0.1004820041817589,0,8.792460189385181,4,"[{""id"":""0"",""x_m"":17.716090433702508,""y_m"":12.803337674826365},{""id"":""1"",""x_m"":15.276071524423761,""y_m"":23.326056007974735},{""id"":""2"",""x_m"":15.08363479065512,""y_m"":34.27572987944135},{""id"":""3"",""x_m"":13.682991357677833,""y_m"":28.858117344221846}]"
14,1.5,14.39984996638479,4.801928219528999,1.4974309206008911,0.10882261449177477,1.3723972805278262,1.3767049999999994,2.0,0.09579459070403562,0,8.616104489091928,4,"[{""id"":""0"",""x_m"":17.739990148392785,""y_m"":12.744265415309952},{""id"":""1"",""x_m"":15.293600216532122,""y_m"":23.263711187577087},{""id"":""2"",""x_m"":15.062455425989533,""y_m"":34.21427717801691},{""id"":""3"",""x_m"":13.700744155078848,""y_m"":28.795588645335346}]"
15,1.6,14.4095893975343,4.945501707341988,1.5086976289749146,0.09739431149508704,1.4357348781298906,1.4390345000000013,2.0,0.0829326406773161,0,8.435228515591387,4,"[{""id"":""0"",""x_m"":17.763923041533307,""y_m"":12.6851093146424},{""id"":""1"",""x_m"":15.311155667440975,""y_m"":23.20126775653357},{""id"":""2"",""x_m"":15.039989646459635,""y_m"":34.153283008212625},{""id"":""3"",""x_m"":13.718498182962344,""y_m"":28.733060295813612}]"
16,1.7000000000000002,14.418054432809097,5.094774986077793,1.5195997953414917,0.08465035274797472,1.492732787358051,1.4951310499999968,2.0,0.06950565364135519,0,8.250660866992952,4,"[{""id"":""0"",""x_m"":17.787881444701128,""y_m"":12.62588849286095},{""id"":""1"",""x_m"":15.328731945847144,""y_m"":23.138746536147973},{""id"":""2"",""x_m"":15.01646510942539,""y_m"":34.092689310872686},{""id"":""3"",""x_m"":13.73625330879633,""y_m"":28.670532258049587}]"
17,1.8,14.425160911362052,5.249173322473094,1.5300039052963257,0.07106478552955764,1.5439833639530143,1.5456179450000016,2.0,0.04892725020298094,0,8.063170978634902,4,"[{""id"":""0"",""x_m"":17.811859215184597,""y_m"":12.566618288414801},{""id"":""1"",""x_m"":15.346322137229533,""y_m"":23.076171899376106},{""id"":""2"",""x_m"":14.992061075636071,""y_m"":34.03244445105204},{""id"":""3"",""x_m"":13.754009413137666,""y_m"":28.60800449814553}]"
18,1.9000000000000001,14.430859651018663,5.408176847926981,1.5399386882781982,0.056987396566103854,1.5900352545388685,1.5910561504999963,2.0,0.06527191461842285,0,7.873479214507642,4,"[{""id"":""0"",""x_m"":17.835851430810358,""y_m"":12.507311014910647},{""id"":""1"",""x_m"":15.363911260386264,""y_m"":23.013596962327977},{""id"":""2"",""x_m"":14.96691913571329,""y_m"":33.97250378992022},{""id"":""3"",""x_m"":13.771766387219563,""y_m"":28.545476985229573}]"
19,2.0,14.435113174015203,5.571316460050074,1.5495200157165527,0.04253522996540582,1.631396121230928,1.6319505354499955,2.0,0.06272937217993935,0,7.682272121249651,4,"[{""id"":""0"",""x_m"":17.859854145756536,""y_m"":12.447976566628402},{""id"":""1"",""x_m"":15.381499278302007,""y_m"":22.951021714619355},{""id"":""2"",""x_m"":14.941151470421584,""y_m"":33.91282944513609},{""id"":""3"",""x_m"":13.789524131086983,""y_m"":28.48294969092749}]"
20,2.1,14.437891413505529,5.73816887977845,1.5587739944458008,0.02778239490325518,1.6685241972837606,1.6687554819049968,2.0,0.0634493275498742,0,7.49021142073926,4,"[{""id"":""0"",""x_m"":17.88386419516159,""y_m"":12.388622903035692},{""id"":""1"",""x_m"":15.399086161446919,""y_m"":22.888446147971923},{""id"":""2"",""x_m"":14.914847221631979,""y_m"":33.85338967313439},{""id"":""3"",""x_m"":13.80728255204379,""y_m"":28.420422588922673}]"
21,2.2,14.439199700855264,5.908351844472367,1.56744384765625,0.013082873497349823,1.7018296469391725,1.7018799337144956,2.0,0.004799388813000682,0,7.297927933946036,4,"[{""id"":""0"",""x_m"":17.907879038774922,""y_m"":12.32925643648735},{""id"":""1"",""x_m"":15.416671886328361,""y_m"":22.825870255805736},{""id"":""2"",""x_m"":14.888077418427848,""y_m"":33.79415811367144},{""id"":""3"",""x_m"":13.825041563504906,""y_m"":28.35789565463093}]"
