planner_key,algo,scenario_family,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
social_force,social_force,frontal_approach,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.7934
social_force,social_force,group_crossing,30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7658,0.0174,,'-1.1254
social_force,social_force,head_on_corridor,20,0.0000,0.2000,0.1000,0.1000,0.2000,3.1500,1.0000,1.0000,0.0336,,'-0.1837
social_force,social_force,intersection_no_gesture,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-1.0220
social_force,social_force,intersection_proceed,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-1.0220
social_force,social_force,intersection_wait,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-1.0220
social_force,social_force,join_group,10,0.0000,1.0000,1.0000,0.0000,1.0000,5.4000,1.0000,1.0000,0.0143,,'-0.2871
social_force,social_force,leading_human,10,0.0000,1.0000,1.0000,0.0000,1.0000,4.1000,1.0000,1.0000,0.0943,,'-0.9556
social_force,social_force,leave_group,10,0.0000,1.0000,1.0000,0.0000,1.0000,10.9000,1.0000,1.0000,0.0161,,'-0.3716
social_force,social_force,merging,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0126,,'-0.3845
social_force,social_force,narrow_doorway,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-1.1175
social_force,social_force,narrow_hallway,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0200,,'-0.9034
social_force,social_force,overtaking,20,0.0000,0.0500,0.0500,0.0000,0.0500,3.8500,1.0000,0.9151,0.0211,,'-1.0324
social_force,social_force,parallel_traffic,10,0.0000,0.2000,0.2000,0.0000,0.2000,11.6000,1.0000,1.0000,0.0532,,'-1.0347
social_force,social_force,pedestrian_obstruction,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.7960
social_force,social_force,pedestrian_overtaking,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0740,,'-0.8123
social_force,social_force,perpendicular_traffic,10,0.0000,0.7000,0.7000,0.0000,0.7000,6.5000,1.0000,1.0000,0.0154,,'-1.1182
social_force,social_force,robot_crowding,10,0.0000,1.0000,1.0000,0.0000,1.0000,12.3000,1.0000,1.0000,0.2796,,'-0.4904
social_force,social_force,robot_overtaking,10,0.0000,1.0000,1.0000,0.0000,1.0000,8.3000,1.0000,1.0000,0.0757,,'-1.0207
social_force,social_force,station_platform,10,0.0000,0.4000,0.4000,0.0000,0.4000,0.0000,1.0000,1.0000,0.0916,,'-0.8753
social_force,social_force,t_intersection,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,1.0000,1.0000,0.0334,,'-0.9463
socnav_sampling,socnav_sampling,accompanying_peer,10,0.0000,0.6000,0.0000,0.6000,0.6000,0.0000,1.0000,1.0000,0.0173,,'-0.1609
socnav_sampling,socnav_sampling,blind_corner,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0963
socnav_sampling,socnav_sampling,bottleneck,40,0.0500,0.6500,0.4000,0.2500,0.6500,4.8000,0.9992,0.9764,0.0047,,'-0.3143
socnav_sampling,socnav_sampling,circular_crossing,10,0.9000,0.1000,0.1000,0.0000,0.1000,0.3000,0.6240,1.0000,0.0912,,0.0447
socnav_sampling,socnav_sampling,cross_trap,30,0.0000,0.9333,0.3000,0.6333,0.9333,2.5000,1.0000,0.9970,0.1018,,'-0.2976
socnav_sampling,socnav_sampling,crossing,10,0.0000,0.3000,0.2000,0.1000,0.3000,1.8000,1.0000,1.0000,0.0099,,'-0.1618
socnav_sampling,socnav_sampling,crowd_navigation,10,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,1.0000,1.0000,0.1211,,'-0.2789
socnav_sampling,socnav_sampling,doorway,30,0.0333,0.9667,0.3333,0.6333,0.9667,1.8000,0.9830,1.0000,0.0272,,'-0.3158
socnav_sampling,socnav_sampling,down_path,10,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2033
socnav_sampling,socnav_sampling,entering_elevator,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.4680,1.0000,0.0000,,0.1446
socnav_sampling,socnav_sampling,entering_room,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7690,1.0000,0.0000,,0.1175
socnav_sampling,socnav_sampling,exiting_elevator,10,0.0000,1.0000,0.7000,0.3000,1.0000,1.9000,1.0000,1.0000,0.0151,,'-0.2326
socnav_sampling,socnav_sampling,exiting_room,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7970,1.0000,0.0000,,0.1145
socnav_sampling,socnav_sampling,following_human,10,0.0000,0.9000,0.0000,0.9000,0.9000,0.0000,1.0000,1.0000,0.0211,,'-0.1980
socnav_sampling,socnav_sampling,frontal_approach,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,group_crossing,30,0.5000,0.5000,0.2333,0.2667,0.5000,2.4333,0.9343,1.0000,0.0263,,'-0.1297
socnav_sampling,socnav_sampling,head_on_corridor,20,0.0000,0.4000,0.3000,0.1000,0.4000,1.4500,1.0000,1.0000,0.0358,,'-0.1865
socnav_sampling,socnav_sampling,intersection_no_gesture,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,intersection_proceed,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,intersection_wait,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
socnav_sampling,socnav_sampling,join_group,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6090,1.0000,0.0000,,0.1250
socnav_sampling,socnav_sampling,leading_human,10,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,1.0000,1.0000,0.0154,,'-0.1501
socnav_sampling,socnav_sampling,leave_group,10,1.0000,0.0000,0.0000,0.0000,0.0000,2.3000,0.6660,0.9010,0.0000,,'-0.0647
socnav_sampling,socnav_sampling,merging,20,0.0000,0.1000,0.0000,0.1000,0.1000,0.0000,1.0000,0.9776,0.0126,,'-0.1795
socnav_sampling,socnav_sampling,narrow_doorway,10,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.1997
socnav_sampling,socnav_sampling,narrow_hallway,10,0.0000,1.0000,1.0000,0.0000,1.0000,2.2000,1.0000,1.0000,0.0278,,'-0.2389
socnav_sampling,socnav_sampling,overtaking,20,0.0000,0.2500,0.0500,0.2000,0.2500,2.9500,1.0000,1.0000,0.0238,,'-0.3028
socnav_sampling,socnav_sampling,parallel_traffic,10,0.0000,0.8000,0.2000,0.6000,0.8000,0.8000,1.0000,1.0000,0.0951,,'-0.2873
socnav_sampling,socnav_sampling,pedestrian_obstruction,10,0.0000,0.4000,0.4000,0.0000,0.4000,1.9000,1.0000,1.0000,0.0070,,'-0.1664
socnav_sampling,socnav_sampling,pedestrian_overtaking,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0750,,'-0.1176
socnav_sampling,socnav_sampling,perpendicular_traffic,10,0.0000,0.6000,0.1000,0.5000,0.6000,2.1000,1.0000,1.0000,0.0246,,'-0.2289
socnav_sampling,socnav_sampling,robot_crowding,10,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.7708,0.2934,,'-0.7908
socnav_sampling,socnav_sampling,robot_overtaking,10,0.0000,0.7000,0.7000,0.0000,0.7000,5.2000,1.0000,1.0000,0.0629,,'-0.2594
socnav_sampling,socnav_sampling,station_platform,10,0.0000,1.0000,0.4000,0.6000,1.0000,0.0000,1.0000,1.0000,0.0968,,'-0.3575
socnav_sampling,socnav_sampling,t_intersection,20,0.0000,0.1500,0.0000,0.1500,0.1500,0.4000,1.0000,1.0000,0.0339,,'-0.1906
