planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,overtaking,classic_overtaking_low,10,0.8000,0.0000,0.0000,0.0000,0.0000,28.0000,0.6872,0.9929,0.0264,,'-0.1344
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,overtaking,classic_overtaking_medium,10,0.8000,0.0000,0.0000,0.0000,0.0000,27.9000,0.6837,0.9916,0.0117,,'-0.1559
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,bottleneck,classic_realworld_double_bottleneck_high,10,1.0000,0.0000,0.0000,0.0000,0.0000,22.8000,0.6343,1.0000,0.0005,,'-0.1406
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,station_platform,classic_station_platform_medium,10,0.0000,0.4000,0.4000,0.0000,0.4000,47.5000,1.0000,0.9733,0.0910,,'-0.4601
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,t_intersection,classic_t_intersection_low,10,1.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.4728,0.9838,0.0166,,0.0507
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,t_intersection,classic_t_intersection_medium,10,1.0000,0.0000,0.0000,0.0000,0.0000,8.8000,0.5137,0.9834,0.0312,,0.0227
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,crossing,classic_urban_crossing_medium,10,0.8000,0.0000,0.0000,0.0000,0.0000,5.1000,0.7699,1.0000,0.0051,,0.0342
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,accompanying_peer,francis2023_accompanying_peer,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0062,,0.1085
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,blind_corner,francis2023_blind_corner,10,0.9000,0.0000,0.0000,0.0000,0.0000,15.3000,0.7972,0.9568,0.0000,,'-0.1504
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,circular_crossing,francis2023_circular_crossing,10,0.9000,0.1000,0.1000,0.0000,0.1000,0.5000,0.6769,1.0000,0.0884,,0.0325
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,crowd_navigation,francis2023_crowd_navigation,10,1.0000,0.0000,0.0000,0.0000,0.0000,43.9000,0.5448,1.0000,0.0729,,'-0.3304
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,down_path,francis2023_down_path,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0000,,0.1096
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,entering_elevator,francis2023_entering_elevator,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6284,1.0000,0.0000,,0.0925
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,entering_room,francis2023_entering_room,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6802,1.0000,0.0000,,0.0989
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,exiting_elevator,francis2023_exiting_elevator,10,0.8000,0.0000,0.0000,0.0000,0.0000,15.9000,0.7215,1.0000,0.0000,,'-0.1059
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,exiting_room,francis2023_exiting_room,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6576,1.0000,0.0000,,0.0936
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,following_human,francis2023_following_human,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0062,,0.1085
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,frontal_approach,francis2023_frontal_approach,10,1.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.7077,1.0000,0.0000,,'-0.0184
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,intersection_no_gesture,francis2023_intersection_no_gesture,10,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,1.0000,0.0000,,0.0865
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,intersection_proceed,francis2023_intersection_proceed,10,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,1.0000,0.0000,,0.0865
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,intersection_wait,francis2023_intersection_wait,10,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,1.0000,0.0000,,0.0865
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,join_group,francis2023_join_group,10,0.7000,0.0000,0.0000,0.0000,0.0000,63.8000,0.7523,1.0000,0.1516,,'-0.3616
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,leading_human,francis2023_leading_human,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0062,,0.1085
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,leave_group,francis2023_leave_group,10,0.6000,0.0000,0.0000,0.0000,0.0000,103.3000,0.8282,1.0000,0.2088,,'-0.4409
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,narrow_doorway,francis2023_narrow_doorway,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,narrow_hallway,francis2023_narrow_hallway,10,0.9000,0.0000,0.0000,0.0000,0.0000,58.7000,0.6418,1.0000,0.0099,,'-0.1913
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,parallel_traffic,francis2023_parallel_traffic,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.7556,1.0000,0.0398,,'-0.0061
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,pedestrian_obstruction,francis2023_pedestrian_obstruction,10,1.0000,0.0000,0.0000,0.0000,0.0000,17.3000,0.6893,1.0000,0.0000,,'-0.0675
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,pedestrian_overtaking,francis2023_pedestrian_overtaking,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7482,1.0000,0.0401,,0.0948
hybrid_rule_v3_fast_progress,hybrid_rule_local_planner,perpendicular_traffic,francis2023_perpendicular_traffic,10,0.8000,0.0000,0.0000,0.0000,0.0000,10.0000,0.6827,1.0000,0.0125,,'-0.0614
