planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
goal,goal,leave_group,francis2023_leave_group,3,0.0000,1.0000,0.0000,0.0000,0.0000,5.3333,1.0000,1.0000,0.0000,,'-0.1732
goal,goal,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
goal,goal,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,0.0000,0.0000,0.0000,5.0000,1.0000,1.0000,0.0149,,'-0.1724
goal,goal,parallel_traffic,francis2023_parallel_traffic,3,0.0000,0.0000,0.0000,0.0000,0.0000,20.6667,1.0000,1.0000,0.0375,,'-0.2736
goal,goal,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,0.0000,0.6667,0.0000,0.0000,0.0000,8.3333,1.0000,1.0000,0.0165,,'-0.2249
goal,goal,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0285,,'-0.1076
goal,goal,perpendicular_traffic,francis2023_perpendicular_traffic,3,0.3333,0.3333,0.0000,0.0000,0.0000,11.6667,0.9984,1.0000,0.0069,,'-0.2069
goal,goal,robot_crowding,francis2023_robot_crowding,3,0.0000,1.0000,0.0000,0.0000,0.0000,7.6667,1.0000,1.0000,0.2034,,'-0.3136
goal,goal,robot_overtaking,francis2023_robot_overtaking,3,0.0000,1.0000,0.0000,0.0000,0.0000,9.3333,1.0000,1.0000,0.0726,,'-0.2511
orca,orca,bottleneck,classic_bottleneck_high,3,0.0000,0.0000,0.0000,0.0000,0.0000,76.3333,1.0000,1.0000,0.0000,,'-1.4077
orca,orca,bottleneck,classic_bottleneck_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6193,1.0000,0.0000,,0.1317
orca,orca,bottleneck,classic_bottleneck_medium,3,0.6667,0.3333,0.0000,0.0000,0.0000,12.6667,0.7261,1.0000,0.0000,,'-0.9566
orca,orca,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,0.0000,0.0000,0.0000,24.0000,1.0000,1.0000,0.2001,,'-0.4039
orca,orca,cross_trap,classic_cross_trap_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.4228,0.9592,0.0092,,0.0376
orca,orca,cross_trap,classic_cross_trap_medium,3,0.3333,0.6667,0.0000,0.0000,0.0000,16.0000,0.8050,0.9742,0.0081,,'-0.3226
orca,orca,doorway,classic_doorway_high,3,0.3333,0.6667,0.0000,0.0000,0.0000,23.3333,0.9679,1.0000,0.0052,,'-1.0035
orca,orca,doorway,classic_doorway_low,3,0.6667,0.3333,0.0000,0.0000,0.0000,19.6667,0.5738,1.0000,0.0232,,'-1.0690
orca,orca,doorway,classic_doorway_medium,3,0.0000,0.3333,0.0000,0.0000,0.0000,5.0000,1.0000,1.0000,0.0053,,'-0.5978
orca,orca,group_crossing,classic_group_crossing_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.5261,1.0000,0.0177,,'-0.0930
orca,orca,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6018,1.0000,0.0077,,0.1306
orca,orca,group_crossing,classic_group_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.3333,0.5187,1.0000,0.0327,,0.0912
orca,orca,head_on_corridor,classic_head_on_corridor_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.6667,0.5573,1.0000,0.0060,,0.0943
orca,orca,head_on_corridor,classic_head_on_corridor_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.5195,1.0000,0.0257,,'-0.0250
orca,orca,merging,classic_merging_low,3,0.6667,0.3333,0.0000,0.0000,0.0000,10.0000,0.7946,0.9376,0.0275,,'-0.2715
orca,orca,merging,classic_merging_medium,3,0.3333,0.6667,0.0000,0.0000,0.0000,48.3333,0.8989,0.9629,0.0221,,'-0.6973
orca,orca,overtaking,classic_overtaking_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,4.3333,0.5320,0.9637,0.0287,,'-0.0454
orca,orca,overtaking,classic_overtaking_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,11.6667,0.5579,0.9627,0.0115,,'-0.1914
orca,orca,bottleneck,classic_realworld_double_bottleneck_high,3,0.3333,0.6667,0.0000,0.0000,0.0000,52.0000,0.8393,1.0000,0.0067,,'-0.3464
orca,orca,station_platform,classic_station_platform_medium,3,0.0000,0.6667,0.0000,0.0000,0.0000,35.0000,1.0000,nan,0.0055,,'-1.1020
orca,orca,t_intersection,classic_t_intersection_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,15.6667,0.4511,0.9702,0.0532,,'-0.0310
orca,orca,t_intersection,classic_t_intersection_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,16.6667,0.4558,0.9843,0.0673,,'-0.0571
orca,orca,crossing,classic_urban_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6814,1.0000,0.0078,,0.1173
