episode_id,scenario_id,planner_key,kinematics,algo,seed,repeat_index,success,collision,near_miss,time_to_goal,snqi
classic_bottleneck_low--112--6563ea0dae7f7f69,classic_bottleneck_low,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.19166666666666668,0.17226718513019307
classic_bottleneck_low--113--81a9e68e36d734cb,classic_bottleneck_low,orca,differential_drive,orca,113,0,1.0,0.0,0.0,0.2,0.0646463940298982
classic_bottleneck_low--111--8fc9dafbf6af2c52,classic_bottleneck_low,ppo,differential_drive,ppo,111,0,1.0,0.0,0.0,0.21333333333333335,0.056663493452780836
classic_bottleneck_low--112--f429487c141911fc,classic_bottleneck_low,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.19166666666666668,0.07053314394895334
classic_bottleneck_low--113--a18c0ba65ea2aaad,classic_bottleneck_low,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.19666666666666666,0.02557600635928703
classic_bottleneck_low--111--dc4ca9cce8014d3f,classic_bottleneck_low,prediction_planner,differential_drive,prediction_planner,111,0,1.0,0.0,0.0,0.25666666666666665,0.16609797069174753
classic_bottleneck_low--112--2688cb52f115f42c,classic_bottleneck_low,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,0.0,0.23166666666666666,0.16847074547576504
classic_bottleneck_low--113--df0c1745858b5216,classic_bottleneck_low,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,0.0,1.0,-0.21351402792331256
classic_bottleneck_low--111--714b9b4f1b0076af,classic_bottleneck_low,sacadrl,differential_drive,sacadrl,111,0,1.0,0.0,0.0,0.39166666666666666,0.07674663409044108
classic_bottleneck_low--112--9a4d68c2fbe1f6c0,classic_bottleneck_low,sacadrl,differential_drive,sacadrl,112,0,1.0,0.0,0.0,0.35333333333333333,0.12821018314831487
classic_bottleneck_low--113--f27660cca1b65187,classic_bottleneck_low,sacadrl,differential_drive,sacadrl,113,0,1.0,0.0,0.0,0.36333333333333334,0.09271906105539503
classic_bottleneck_low--111--6ca80b2c79930254,classic_bottleneck_low,social_force,differential_drive,social_force,111,0,0.0,0.0,0.0,1.0,-0.8779496786187567
classic_bottleneck_low--112--2a397b88f21cf706,classic_bottleneck_low,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-0.8713420969979381
classic_bottleneck_low--113--56b906f0c70e7e44,classic_bottleneck_low,social_force,differential_drive,social_force,113,0,0.0,0.0,0.0,1.0,-0.8679176999424033
classic_bottleneck_low--111--8aebd819ea9f9a3a,classic_bottleneck_low,socnav_sampling,differential_drive,socnav_sampling,111,0,1.0,0.0,0.0,0.20833333333333334,0.1706853352741814
classic_bottleneck_low--112--b377de7a00df9bb9,classic_bottleneck_low,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,0.0,0.19,0.17242537011579423
classic_bottleneck_low--113--f1c6269eb63f4727,classic_bottleneck_low,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,0.0,1.0,-0.2789614736631631
classic_bottleneck_medium--111--0aa40c91dff8dbcc,classic_bottleneck_medium,goal,differential_drive,goal,111,0,0.0,1.0,4.0,1.0,-0.258462283740463
classic_bottleneck_medium--112--bcc5224a6970f17a,classic_bottleneck_medium,goal,differential_drive,goal,112,0,0.0,1.0,4.0,1.0,-0.258462283740463
classic_bottleneck_medium--113--53d0d6a4193fce58,classic_bottleneck_medium,goal,differential_drive,goal,113,0,0.0,1.0,0.0,1.0,-0.3043926398960986
classic_bottleneck_medium--111--a8b5b5842c9af627,classic_bottleneck_medium,orca,differential_drive,orca,111,0,1.0,0.0,22.0,0.3433333333333333,-1.1503859518809574
classic_bottleneck_medium--112--67a2fdde0272dc2f,classic_bottleneck_medium,orca,differential_drive,orca,112,0,0.0,1.0,0.0,1.0,-1.1997464164411402
classic_bottleneck_medium--113--9b99e73d40fadaf1,classic_bottleneck_medium,orca,differential_drive,orca,113,0,0.0,1.0,0.0,1.0,-0.36315223338999125
classic_bottleneck_medium--111--45982e7186705a94,classic_bottleneck_medium,ppo,differential_drive,ppo,111,0,0.0,1.0,3.0,1.0,-0.35134533535464063
classic_bottleneck_medium--112--dafb45d499adeb7a,classic_bottleneck_medium,ppo,differential_drive,ppo,112,0,0.0,1.0,8.0,1.0,-0.4830291156621064
classic_bottleneck_medium--113--97949e71f79fb027,classic_bottleneck_medium,ppo,differential_drive,ppo,113,0,0.0,1.0,7.0,1.0,-0.5442695558899432
classic_bottleneck_medium--111--32a05b3f6077eefd,classic_bottleneck_medium,prediction_planner,differential_drive,prediction_planner,111,0,1.0,0.0,61.0,0.31666666666666665,-0.14785499211133865
classic_bottleneck_medium--112--24e022b8bd8a2962,classic_bottleneck_medium,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,48.0,0.3,-0.14627314225532698
classic_bottleneck_medium--113--ffab1f304c909a8f,classic_bottleneck_medium,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,0.0,1.0,-0.21351402792331256
classic_bottleneck_medium--111--67ad5b7b3ee389d3,classic_bottleneck_medium,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,0.0,1.0,-0.32983189594989826
classic_bottleneck_medium--112--49c32f49f17731f2,classic_bottleneck_medium,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,0.0,1.0,-0.32836602289327566
classic_bottleneck_medium--113--7cc94748095868d6,classic_bottleneck_medium,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,0.0,1.0,-0.25136689754666935
classic_bottleneck_medium--111--bb28d38147d8ab16,classic_bottleneck_medium,social_force,differential_drive,social_force,111,0,0.0,1.0,34.0,1.0,-1.311268563339239
classic_bottleneck_medium--112--667efa8e020a8a93,classic_bottleneck_medium,social_force,differential_drive,social_force,112,0,0.0,1.0,36.0,1.0,-1.3055160093246725
classic_bottleneck_medium--113--233e9ab2e835fc19,classic_bottleneck_medium,social_force,differential_drive,social_force,113,0,0.0,1.0,37.0,1.0,-1.3017844447045346
classic_bottleneck_medium--111--a59aa98c6dd4f2b0,classic_bottleneck_medium,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,2.0,1.0,-0.22910435009080163
classic_bottleneck_medium--112--a05084fc46ec0cf2,classic_bottleneck_medium,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,3.0,1.0,-0.24552924514512695
classic_bottleneck_medium--113--3d06beb3d4c9592b,classic_bottleneck_medium,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,0.0,1.0,-0.2825262205004726
classic_cross_trap_high--111--f6e946ce1f9ef1f0,classic_cross_trap_high,goal,differential_drive,goal,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--f226e5612d173b1c,classic_cross_trap_high,goal,differential_drive,goal,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--52d619efe08bb4e4,classic_cross_trap_high,goal,differential_drive,goal,113,0,0.0,1.0,14.0,1.0,-0.4661136234317625
classic_cross_trap_high--111--3830a78486c7b6fa,classic_cross_trap_high,orca,differential_drive,orca,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--fdc09d4827b9be9c,classic_cross_trap_high,orca,differential_drive,orca,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--6705b6061e1a51d2,classic_cross_trap_high,orca,differential_drive,orca,113,0,0.0,1.0,14.0,1.0,-0.7836537672492978
classic_cross_trap_high--111--df0ade67e28656f5,classic_cross_trap_high,ppo,differential_drive,ppo,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--e5b6ab9b692c158b,classic_cross_trap_high,ppo,differential_drive,ppo,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--b1f1497adb7568c5,classic_cross_trap_high,ppo,differential_drive,ppo,113,0,1.0,0.0,14.0,0.44666666666666666,-0.2052480093829105
classic_cross_trap_high--111--9e81b170c9361e8f,classic_cross_trap_high,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--ce909bbe35009eff,classic_cross_trap_high,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--7caaa21ce7645915,classic_cross_trap_high,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,149.0,1.0,-0.645039783622988
classic_cross_trap_high--111--4078ce87f9485ac8,classic_cross_trap_high,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--ac2831684f57d501,classic_cross_trap_high,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--bfbb7b0e86dbe8df,classic_cross_trap_high,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,18.0,1.0,-0.6273208951091861
classic_cross_trap_high--111--ee7de4e8ebed14db,classic_cross_trap_high,social_force,differential_drive,social_force,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--00a0f9a095f40a29,classic_cross_trap_high,social_force,differential_drive,social_force,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--37aaf43969a60663,classic_cross_trap_high,social_force,differential_drive,social_force,113,0,0.0,1.0,16.0,1.0,-0.5053210525082016
classic_cross_trap_high--111--a29de98902211408,classic_cross_trap_high,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--112--202f4386b6c2bd4e,classic_cross_trap_high,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.313122475480636
classic_cross_trap_high--113--f76af80de0e353ff,classic_cross_trap_high,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,9.0,1.0,-0.5682619964481814
classic_cross_trap_low--111--f3450af5197c6192,classic_cross_trap_low,goal,differential_drive,goal,111,0,0.0,1.0,38.0,1.0,-0.5663944531410722
classic_cross_trap_low--112--519012fa6f6a77f2,classic_cross_trap_low,goal,differential_drive,goal,112,0,0.0,1.0,0.0,1.0,-0.23614428006438024
classic_cross_trap_low--113--69307f9b8d51ac02,classic_cross_trap_low,goal,differential_drive,goal,113,0,0.0,1.0,0.0,1.0,-0.2204712705495956
classic_cross_trap_low--111--96be02b680bba513,classic_cross_trap_low,orca,differential_drive,orca,111,0,1.0,0.0,24.0,0.4,-0.17013912119637423
classic_cross_trap_low--112--1c479c830c4389a8,classic_cross_trap_low,orca,differential_drive,orca,112,0,1.0,0.0,0.0,0.3983333333333333,0.1003878786111216
classic_cross_trap_low--113--eeaab3e2c64f8c74,classic_cross_trap_low,orca,differential_drive,orca,113,0,1.0,0.0,0.0,0.395,0.10786511476130542
classic_cross_trap_low--111--3944c825871b50f1,classic_cross_trap_low,ppo,differential_drive,ppo,111,0,1.0,0.0,37.0,0.44666666666666666,-0.37341532187795023
classic_cross_trap_low--112--d1005f84e962ede7,classic_cross_trap_low,ppo,differential_drive,ppo,112,0,1.0,0.0,0.0,0.43833333333333335,-0.03831144701322539
classic_cross_trap_low--113--f34ecaf40c1f1c3a,classic_cross_trap_low,ppo,differential_drive,ppo,113,0,1.0,0.0,0.0,0.41833333333333333,0.007637371379617175
classic_cross_trap_low--111--2d6425bbb4c1597a,classic_cross_trap_low,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,0.0,1.0,-0.2040334109851753
classic_cross_trap_low--112--e28927b1e74d169e,classic_cross_trap_low,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,0.0,1.0,-0.21585544303798707
classic_cross_trap_low--113--18268966401aa95c,classic_cross_trap_low,prediction_planner,differential_drive,prediction_planner,113,0,1.0,0.0,0.0,0.48,0.13659428743727822
classic_cross_trap_low--111--a755874f4377d671,classic_cross_trap_low,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,14.0,1.0,-0.7883270820031777
classic_cross_trap_low--112--04cb6325c866b974,classic_cross_trap_low,sacadrl,differential_drive,sacadrl,112,0,1.0,0.0,0.0,0.7633333333333333,0.08200774620052766
classic_cross_trap_low--113--5870a5f187827033,classic_cross_trap_low,sacadrl,differential_drive,sacadrl,113,0,1.0,0.0,0.0,0.7716666666666666,0.03342506079439925
classic_cross_trap_low--111--ea1205cb039c4e48,classic_cross_trap_low,social_force,differential_drive,social_force,111,0,0.0,0.0,53.0,1.0,-1.2685672738687666
classic_cross_trap_low--112--24b3c627a6d6ec7c,classic_cross_trap_low,social_force,differential_drive,social_force,112,0,0.0,0.0,13.0,1.0,-1.1716803332342116
classic_cross_trap_low--113--498f562c7d812742,classic_cross_trap_low,social_force,differential_drive,social_force,113,0,0.0,0.0,5.0,1.0,-1.030992404340632
classic_cross_trap_low--111--cb0451b8513a2cfc,classic_cross_trap_low,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,5.0,1.0,-0.3101437962133391
classic_cross_trap_low--112--9d166205f49cb6a8,classic_cross_trap_low,socnav_sampling,differential_drive,socnav_sampling,112,0,1.0,0.0,0.0,0.39,0.14151519104252291
classic_cross_trap_low--113--a5b38812725362ab,classic_cross_trap_low,socnav_sampling,differential_drive,socnav_sampling,113,0,1.0,0.0,0.0,0.38666666666666666,0.14515353873995573
classic_cross_trap_medium--111--ac67e71fb5badf57,classic_cross_trap_medium,goal,differential_drive,goal,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--2ac02a41665b268c,classic_cross_trap_medium,goal,differential_drive,goal,112,0,0.0,1.0,0.0,1.0,-0.2329901987909695
classic_cross_trap_medium--113--d0c7f8f6abd1059b,classic_cross_trap_medium,goal,differential_drive,goal,113,0,0.0,1.0,14.0,1.0,-0.4704062701824746
classic_cross_trap_medium--111--748a19b6bbd4f560,classic_cross_trap_medium,orca,differential_drive,orca,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--f6d1b1ffa3e80081,classic_cross_trap_medium,orca,differential_drive,orca,112,0,1.0,0.0,13.0,0.4116666666666667,-0.09313921468998548
classic_cross_trap_medium--113--da5477a043e23138,classic_cross_trap_medium,orca,differential_drive,orca,113,0,0.0,1.0,14.0,1.0,-0.7853739834513835
classic_cross_trap_medium--111--0b9e1a17e3300102,classic_cross_trap_medium,ppo,differential_drive,ppo,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--b8ade1f17ae883f3,classic_cross_trap_medium,ppo,differential_drive,ppo,112,0,1.0,0.0,10.0,0.43166666666666664,-0.16243429955425753
classic_cross_trap_medium--113--009ebc75ead44da1,classic_cross_trap_medium,ppo,differential_drive,ppo,113,0,1.0,0.0,28.0,0.43666666666666665,-0.305347958958794
classic_cross_trap_medium--111--2ea8c278aec8cfce,classic_cross_trap_medium,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--5ff94753a41f3755,classic_cross_trap_medium,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,18.0,0.5916666666666667,-0.15211607670034127
classic_cross_trap_medium--113--4e73a92a28150a17,classic_cross_trap_medium,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,149.0,1.0,-0.6492972149095503
classic_cross_trap_medium--111--077f82809a317f61,classic_cross_trap_medium,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--790e7b4ea8f36a4d,classic_cross_trap_medium,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,0.0,1.0,-0.2848739293785412
classic_cross_trap_medium--113--9bd81bb8b9f7044f,classic_cross_trap_medium,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,18.0,1.0,-0.6309822736236242
classic_cross_trap_medium--111--a80640a38579d7d8,classic_cross_trap_medium,social_force,differential_drive,social_force,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--78e0f1654fa8db28,classic_cross_trap_medium,social_force,differential_drive,social_force,112,0,0.0,0.0,45.0,1.0,-1.3521315660821296
classic_cross_trap_medium--113--08c4308d8311e6b9,classic_cross_trap_medium,social_force,differential_drive,social_force,113,0,0.0,1.0,16.0,1.0,-0.5092928962012506
classic_cross_trap_medium--111--0931157792bf07c8,classic_cross_trap_medium,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,0.0,1.0,-0.293899155885461
classic_cross_trap_medium--112--26e5ddba713e23ca,classic_cross_trap_medium,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.2183842081186374
classic_cross_trap_medium--113--c2cfdd4821465a35,classic_cross_trap_medium,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,4.0,1.0,-0.38487540366334266
classic_doorway_high--111--02ea42fe258ee435,classic_doorway_high,goal,differential_drive,goal,111,0,0.0,1.0,20.0,1.0,-0.5168943471986072
classic_doorway_high--112--06dd8417945db434,classic_doorway_high,goal,differential_drive,goal,112,0,0.0,1.0,4.0,1.0,-0.453823501840666
classic_doorway_high--113--368e91cbe8d60144,classic_doorway_high,goal,differential_drive,goal,113,0,0.0,1.0,4.0,1.0,-0.31270542918374405
classic_doorway_high--111--13adce7059337e69,classic_doorway_high,orca,differential_drive,orca,111,0,1.0,0.0,12.0,0.33166666666666667,-0.3486954828090429
classic_doorway_high--112--6fe4b0726df86bcf,classic_doorway_high,orca,differential_drive,orca,112,0,1.0,0.0,3.0,0.38666666666666666,-0.48333268077457536
classic_doorway_high--113--bce64feda7fab01d,classic_doorway_high,orca,differential_drive,orca,113,0,1.0,0.0,29.0,0.44166666666666665,-0.9249532425438923
classic_doorway_high--111--6dde5eff3701b865,classic_doorway_high,ppo,differential_drive,ppo,111,0,0.0,1.0,17.0,1.0,-0.7625960252494857
classic_doorway_high--112--3b109b65e136e152,classic_doorway_high,ppo,differential_drive,ppo,112,0,0.0,1.0,11.0,1.0,-1.028966347497644
classic_doorway_high--113--f6c9a7ffb093a014,classic_doorway_high,ppo,differential_drive,ppo,113,0,0.0,1.0,6.0,1.0,-0.741401264909276
classic_doorway_high--111--ca2e76237d852bfb,classic_doorway_high,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,9.0,1.0,-0.5180735682091389
classic_doorway_high--112--c7ec33753f1d58d3,classic_doorway_high,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,5.0,1.0,-0.657866805033413
classic_doorway_high--113--ea67e192edf4ef87,classic_doorway_high,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,4.0,1.0,-0.26713964921462696
classic_doorway_high--111--9d0ad873d80718de,classic_doorway_high,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,5.0,1.0,-0.4812357185850315
classic_doorway_high--112--62fb73ca30d881cd,classic_doorway_high,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,4.0,1.0,-0.5893218068580544
classic_doorway_high--113--7101c3ad6b952671,classic_doorway_high,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,4.0,1.0,-0.2668873616057073
classic_doorway_high--111--8dce2338880a3dfc,classic_doorway_high,social_force,differential_drive,social_force,111,0,0.0,0.0,18.0,1.0,-1.36352967926201
classic_doorway_high--112--fc6a60dded325d27,classic_doorway_high,social_force,differential_drive,social_force,112,0,0.0,0.0,10.0,1.0,-1.2607450305268109
classic_doorway_high--113--041b45b1ff087ce4,classic_doorway_high,social_force,differential_drive,social_force,113,0,0.0,0.0,95.0,1.0,-1.422818183566351
classic_doorway_high--111--b2eb2590e67049a8,classic_doorway_high,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,0.0,1.0,-0.43651687760005864
classic_doorway_high--112--0ad2ec8035563a15,classic_doorway_high,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.42108942760739054
classic_doorway_high--113--83c9fa6e0c07fa72,classic_doorway_high,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,3.0,1.0,-0.4308085292195365
classic_doorway_low--111--608d0b6335e9dfb9,classic_doorway_low,goal,differential_drive,goal,111,0,0.0,1.0,4.0,1.0,-0.3022439633651114
classic_doorway_low--112--f1795bec478b6db7,classic_doorway_low,goal,differential_drive,goal,112,0,0.0,1.0,15.0,1.0,-0.5461937698784776
classic_doorway_low--113--86f42812e9491893,classic_doorway_low,goal,differential_drive,goal,113,0,0.0,1.0,4.0,1.0,-0.3011970671169034
classic_doorway_low--111--ce386adb7b258523,classic_doorway_low,orca,differential_drive,orca,111,0,1.0,0.0,4.0,0.35833333333333334,-0.33377875471399143
classic_doorway_low--112--f8abef9e0ac9bea9,classic_doorway_low,orca,differential_drive,orca,112,0,0.0,1.0,3.0,1.0,-0.4764556872681589
classic_doorway_low--113--a9d0e3ac5311c70b,classic_doorway_low,orca,differential_drive,orca,113,0,1.0,0.0,35.0,0.43333333333333335,-1.1640840516081428
classic_doorway_low--111--f8ec5c5be2989025,classic_doorway_low,ppo,differential_drive,ppo,111,0,0.0,1.0,12.0,1.0,-0.9926303390420523
classic_doorway_low--112--4ff03bb77b542b97,classic_doorway_low,ppo,differential_drive,ppo,112,0,1.0,0.0,11.0,0.12,-0.33125928753168155
classic_doorway_low--113--ed96d68d10738a11,classic_doorway_low,ppo,differential_drive,ppo,113,0,0.0,1.0,23.0,1.0,-1.2419692919743675
classic_doorway_low--111--6fb30c0a9ff48e6c,classic_doorway_low,prediction_planner,differential_drive,prediction_planner,111,0,0.0,1.0,5.0,1.0,-0.4539980179825107
classic_doorway_low--112--eedac152796a6dd8,classic_doorway_low,prediction_planner,differential_drive,prediction_planner,112,0,0.0,1.0,6.0,1.0,-0.48033169308092144
classic_doorway_low--113--7ee315af852d56e7,classic_doorway_low,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,5.0,1.0,-0.2779790740144651
classic_doorway_low--111--58c8551fcf6bc171,classic_doorway_low,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,4.0,1.0,-0.3116651297989315
classic_doorway_low--112--9bb29a36cd5c0d94,classic_doorway_low,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,4.0,1.0,-0.6302775423577665
classic_doorway_low--113--486b78f90cbed4d9,classic_doorway_low,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,5.0,1.0,-0.2775509059010414
classic_doorway_low--111--a91e2903a889596a,classic_doorway_low,social_force,differential_drive,social_force,111,0,0.0,0.0,15.0,1.0,-1.3152153808049194
classic_doorway_low--112--c56fc8ceb45d03e6,classic_doorway_low,social_force,differential_drive,social_force,112,0,0.0,0.0,0.0,1.0,-1.118016362635568
classic_doorway_low--113--98e767132853444f,classic_doorway_low,social_force,differential_drive,social_force,113,0,0.0,0.0,34.0,1.0,-1.410119824481253
classic_doorway_low--111--c9ee7bc00abceee6,classic_doorway_low,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,2.0,1.0,-0.28491128586543707
classic_doorway_low--112--aa3bc36e5dade13a,classic_doorway_low,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,10.0,1.0,-0.4966465426951805
classic_doorway_low--113--5ea5445cd002b829,classic_doorway_low,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,2.0,1.0,-0.2813480996292791
classic_doorway_medium--111--5ab2215d472627d1,classic_doorway_medium,goal,differential_drive,goal,111,0,0.0,1.0,13.0,1.0,-0.3909523746315296
classic_doorway_medium--112--ef307e564d6c65f5,classic_doorway_medium,goal,differential_drive,goal,112,0,0.0,1.0,0.0,1.0,-0.2931699511268601
classic_doorway_medium--113--ddb8bfa4e2fabcf7,classic_doorway_medium,goal,differential_drive,goal,113,0,0.0,1.0,9.0,1.0,-0.34192988625833187
classic_doorway_medium--111--0e68d9f594453a31,classic_doorway_medium,orca,differential_drive,orca,111,0,1.0,0.0,12.0,0.3233333333333333,-0.3655052985899314
classic_doorway_medium--112--d85a97e26f164325,classic_doorway_medium,orca,differential_drive,orca,112,0,1.0,0.0,6.0,0.2733333333333333,-0.21107683244885544
classic_doorway_medium--113--b766645070a338c5,classic_doorway_medium,orca,differential_drive,orca,113,0,1.0,0.0,11.0,0.36,-0.7330228051086837
classic_doorway_medium--111--1825038875fb9f73,classic_doorway_medium,ppo,differential_drive,ppo,111,0,0.0,1.0,11.0,1.0,-0.7484814347842454
classic_doorway_medium--112--4f8929e3110fdde1,classic_doorway_medium,ppo,differential_drive,ppo,112,0,0.0,1.0,4.0,1.0,-0.6569437277873631
classic_doorway_medium--113--f300c929251fdfe8,classic_doorway_medium,ppo,differential_drive,ppo,113,0,1.0,0.0,13.0,0.14666666666666667,-0.42771865657915664
classic_doorway_medium--111--bbe7f4039362ec59,classic_doorway_medium,prediction_planner,differential_drive,prediction_planner,111,0,1.0,0.0,31.0,0.18333333333333332,-0.2229020005609489
classic_doorway_medium--112--cb0c0ea27ddf9815,classic_doorway_medium,prediction_planner,differential_drive,prediction_planner,112,0,1.0,0.0,15.0,0.145,-0.24843595199824667
classic_doorway_medium--113--fe2acfbe36421ea4,classic_doorway_medium,prediction_planner,differential_drive,prediction_planner,113,0,0.0,1.0,0.0,1.0,-0.489260365234787
classic_doorway_medium--111--a26cd35a7491c621,classic_doorway_medium,sacadrl,differential_drive,sacadrl,111,0,0.0,1.0,6.0,1.0,-0.4737645558901706
classic_doorway_medium--112--48e66b38125f2d1b,classic_doorway_medium,sacadrl,differential_drive,sacadrl,112,0,0.0,1.0,0.0,1.0,-0.36573743988853913
classic_doorway_medium--113--636fdc584e5a5180,classic_doorway_medium,sacadrl,differential_drive,sacadrl,113,0,0.0,1.0,13.0,1.0,-0.39316082715433504
classic_doorway_medium--111--ab560d566a545ac5,classic_doorway_medium,social_force,differential_drive,social_force,111,0,0.0,0.0,4.0,1.0,-1.1566316463512252
classic_doorway_medium--112--06258794e95538cf,classic_doorway_medium,social_force,differential_drive,social_force,112,0,0.0,0.0,12.0,1.0,-1.2858427575711606
classic_doorway_medium--113--512ff8f10e721f69,classic_doorway_medium,social_force,differential_drive,social_force,113,0,0.0,0.0,75.0,1.0,-1.4082895549478243
classic_doorway_medium--111--641bbb129df9993d,classic_doorway_medium,socnav_sampling,differential_drive,socnav_sampling,111,0,0.0,1.0,7.0,1.0,-0.40933874809706083
classic_doorway_medium--112--829b7a897569660f,classic_doorway_medium,socnav_sampling,differential_drive,socnav_sampling,112,0,0.0,1.0,0.0,1.0,-0.4421761193841884
classic_doorway_medium--113--eabbd4733ca52de7,classic_doorway_medium,socnav_sampling,differential_drive,socnav_sampling,113,0,0.0,1.0,8.0,1.0,-0.47902314010713587
classic_group_crossing_high--111--9e70c4fdaeeae1a2,classic_group_crossing_high,goal,differential_drive,goal,111,0,1.0,0.0,27.0,0.33166666666666667,-0.2309178900675642
classic_group_crossing_high--112--b6b36096122cd0bc,classic_group_crossing_high,goal,differential_drive,goal,112,0,1.0,0.0,13.0,0.33666666666666667,-0.08646312224788683
classic_group_crossing_high--113--80f96db71cbfe22f,classic_group_crossing_high,goal,differential_drive,goal,113,0,1.0,0.0,28.0,0.3416666666666667,-0.15764325355148082
classic_group_crossing_high--111--69b7b7d968264489,classic_group_crossing_high,orca,differential_drive,orca,111,0,1.0,0.0,12.0,0.20666666666666667,-0.11073634650178138
classic_group_crossing_high--112--dc312c8215a1032b,classic_group_crossing_high,orca,differential_drive,orca,112,0,0.0,1.0,14.0,1.0,-0.7080555966460561
classic_group_crossing_high--113--0ffcdb9019c1d2d1,classic_group_crossing_high,orca,differential_drive,orca,113,0,1.0,0.0,9.0,0.19,-0.014402476568966933
