# AI-GENERATED NEEDS-REVIEW
step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
0,0.1,14.256721530370964,3.7060273541344135,1.3693207502365112,0.010120657573207126,0.04896501087803262,0.04999999999999968,2.0,0.93835325443965,2,8.112717132200597,4,"[{""id"":""0"",""x_m"":17.418874240809476,""y_m"":13.537857114620529},{""id"":""1"",""x_m"":15.058753434454054,""y_m"":24.09903996364968},{""id"":""2"",""x_m"":19.315194075648396,""y_m"":10.048584785941832},{""id"":""3"",""x_m"":13.461246461617414,""y_m"":29.639977752091532}]"
1,0.2,14.259629258219507,3.720742826221941,1.382104754447937,0.029077278485427627,0.14715472087527548,0.14999999999999783,2.0,0.7739284602714895,2,8.058402095346878,4,"[{""id"":""0"",""x_m"":17.439556393075737,""y_m"":13.486726878148646},{""id"":""1"",""x_m"":15.073770738711193,""y_m"":24.045578986087655},{""id"":""2"",""x_m"":19.317897915434756,""y_m"":9.99384114537212},{""id"":""3"",""x_m"":13.476489063144891,""y_m"":29.5861323521703}]"
2,0.30000000000000004,14.264094121080232,3.7453408952444254,1.4003722667694092,0.0446486286072556,0.24598069022484292,0.24999999999999756,2.0,0.5784555948783079,2,7.994370155802724,4,"[{""id"":""0"",""x_m"":17.460927743760593,""y_m"":13.433901655206073},{""id"":""1"",""x_m"":15.0893244831012,""y_m"":23.990228044126678},{""id"":""2"",""x_m"":19.320619235018707,""y_m"":9.937392894388065},{""id"":""3"",""x_m"":13.492315173975316,""y_m"":29.53025619913245}]"
3,0.4,14.269665620831436,3.779894598237337,1.4214887619018555,0.055714997512037456,0.34553702992911717,0.3500000000000028,2.0,0.35669797481100884,2,7.921239690128643,4,"[{""id"":""0"",""x_m"":17.482849618026677,""y_m"":13.379722459565246},{""id"":""1"",""x_m"":15.105306852922746,""y_m"":23.933366220766636},{""id"":""2"",""x_m"":19.3233570980304,""y_m"":9.879586449614411},{""id"":""3"",""x_m"":13.50860714724485,""y_m"":29.472760093988114}]"
4,0.5,14.275871135079658,3.824464673320459,1.443421483039856,0.062055142482222436,0.4457007508312172,0.4499999999999996,2.0,0.2288686910407116,2,7.839627464276993,4,"[{""id"":""0"",""x_m"":17.50521104705145,""y_m"":13.324462123055671},{""id"":""1"",""x_m"":15.121631580510526,""y_m"":23.87529680167495},{""id"":""2"",""x_m"":19.326111626723247,""y_m"":9.820699304754559},{""id"":""3"",""x_m"":13.52527084101958,""y_m"":29.41397271122951}]"
5,0.6000000000000001,14.282260744473028,3.8790922569371644,1.4652957916259766,0.06389609393369966,0.5462758361670561,0.5500000000000005,2.0,0.1981079099070635,2,7.750141876290756,4,"[{""id"":""0"",""x_m"":17.527923231489716,""y_m"":13.26833892967162},{""id"":""1"",""x_m"":15.138229639576938,""y_m"":23.816262428459233},{""id"":""2"",""x_m"":19.32888376865058,""y_m"":9.760953795130376},{""id"":""3"",""x_m"":13.5422309239076,""y_m"":29.35415699279061}]"
6,0.7000000000000001,14.288342969113865,3.943807066242442,1.488877296447754,0.06082224640836742,0.647148093052774,0.6500000000000016,2.0,0.5807937286869651,2,7.653432989435303,4,"[{""id"":""0"",""x_m"":17.550915111141332,""y_m"":13.211527524833253},{""id"":""1"",""x_m"":15.1550457999281,""y_m"":23.756457222621616},{""id"":""2"",""x_m"":19.331675131506216,""y_m"":9.700528114161603},{""id"":""3"",""x_m"":13.559427118187633,""y_m"":29.293523270673543}]"
7,0.8,14.293507404117408,4.018629045707664,1.514888048171997,0.05164435003543133,0.7482197946522229,0.7499999999999978,2.0,0.37671857344182236,2,7.550258708147483,4,"[{""id"":""0"",""x_m"":17.57412981986094,""y_m"":13.15416764394074},{""id"":""1"",""x_m"":15.172035870630877,""y_m"":23.69603648578413},{""id"":""2"",""x_m"":19.334487872466774,""y_m"":9.639565131243339},{""id"":""3"",""x_m"":13.576811193227096,""y_m"":29.232239770917}]"
8,0.9,14.29715097120993,4.10355091814841,1.5409473180770874,0.036435670925225594,0.8492187244074589,0.8500000000000018,2.0,0.1531820430051074,0,9.579309639463135,4,"[{""id"":""0"",""x_m"":17.597521701269326,""y_m"":13.096366173277282},{""id"":""1"",""x_m"":15.189164494062084,""y_m"":23.635124460711715},{""id"":""2"",""x_m"":15.156687165562056,""y_m"":34.5914173314759},{""id"":""3"",""x_m"":13.594344568314261,""y_m"":29.17044098899711}]"
9,1.0,14.298821893759428,4.198536222368766,1.5654661655426025,0.01670922549497078,0.9498530422035589,0.9499999999999987,2.0,0.059932464030994836,0,9.44336394171322,4,"[{""id"":""0"",""x_m"":17.62105434963696,""y_m"":13.038213481452571},{""id"":""1"",""x_m"":15.206403380760447,""y_m"":23.573820540798305},{""id"":""2"",""x_m"":15.14833947833363,""y_m"":34.5272916012466},{""id"":""3"",""x_m"":13.611996379026081,""y_m"":29.108234430541465}]"
10,1.1,14.298200978246562,4.303534386466649,1.5879534482955933,-0.006209155128651389,1.0499816409788298,1.0500000000000038,2.0,0.024120981185479007,0,9.29926435815777,4,"[{""id"":""0"",""x_m"":17.644698630171284,""y_m"":12.979781908786753},{""id"":""1"",""x_m"":15.223729896998476,""y_m"":23.512204238184278},{""id"":""2"",""x_m"":15.13612992243701,""y_m"":34.463448616159695},{""id"":""3"",""x_m"":13.629741938970826,""y_m"":29.0457059883073}]"
11,1.2000000000000002,14.295074008118977,4.4179916800648344,1.6082655191421509,-0.03126970127585338,1.1445729359818557,1.1450000000000027,2.0,-0.009418334953415819,0,9.147835236646687,4,"[{""id"":""0"",""x_m"":17.668431225554414,""y_m"":12.921129371553253},{""id"":""1"",""x_m"":15.241125934592274,""y_m"":23.45033915866843},{""id"":""2"",""x_m"":15.120894034665037,""y_m"":34.40025947370785},{""id"":""3"",""x_m"":13.647490068887828,""y_m"":28.983175964443166}]"
12,1.3,14.289356144733775,4.540908759993981,1.6262961626052856,-0.05717863385202193,1.2291707992914613,1.2304999999999973,2.0,-0.04061697080882909,0,8.990281622783764,4,"[{""id"":""0"",""x_m"":17.692233472991656,""y_m"":12.862302245810643},{""id"":""1"",""x_m"":15.258577006828189,""y_m"":23.388276182471348},{""id"":""2"",""x_m"":15.103237762171629,""y_m"":34.33770345048355},{""id"":""3"",""x_m"":13.665239939427899,""y_m"":28.92064643465275}]"
13,1.4000000000000001,14.281080484469824,4.671391588259602,1.6419734954833984,-0.08275660263951323,1.3048282826562119,1.3074499999999976,2.0,-0.06944439936054914,0,8.827674694173774,4,"[{""id"":""0"",""x_m"":17.716090433702508,""y_m"":12.803337674826365},{""id"":""1"",""x_m"":15.276071524423761,""y_m"":23.326056007974735},{""id"":""2"",""x_m"":15.08363479065512,""y_m"":34.27572987944135},{""id"":""3"",""x_m"":13.682991357677833,""y_m"":28.858117344221846}]"
14,1.5,14.270377968275492,4.808645450563582,1.6552563905715942,-0.10702516194331935,1.3725386230398051,1.3767049999999992,2.0,-0.09590124101824893,0,8.660962585376954,4,"[{""id"":""0"",""x_m"":17.739990148392785,""y_m"":12.744265415309952},{""id"":""1"",""x_m"":15.293600216532122,""y_m"":23.263711187577087},{""id"":""2"",""x_m"":15.062455425989533,""y_m"":34.21427717801691},{""id"":""3"",""x_m"":13.700744155078848,""y_m"":28.795588645335346}]"
15,1.6,14.257458825943871,4.95196780989149,1.6661312580108643,-0.12919142331620392,1.4332235932790738,1.4390344999999989,2.0,-0.12002054324672118,0,8.490981617440378,4,"[{""id"":""0"",""x_m"":17.763923041533307,""y_m"":12.6851093146424},{""id"":""1"",""x_m"":15.311155667440975,""y_m"":23.20126775653357},{""id"":""2"",""x_m"":15.039989646459635,""y_m"":34.153283008212625},{""id"":""3"",""x_m"":13.718498182962344,""y_m"":28.733060295813612}]"
16,1.7000000000000002,14.242595801432,5.100740317664601,1.6746093034744263,-0.14863024511871714,1.4877250777311168,1.4951310500000017,2.0,-0.14186885859528142,0,8.318467728556211,4,"[{""id"":""0"",""x_m"":17.787881444701128,""y_m"":12.62588849286095},{""id"":""1"",""x_m"":15.328731945847144,""y_m"":23.138746536147973},{""id"":""2"",""x_m"":15.01646510942539,""y_m"":34.092689310872686},{""id"":""3"",""x_m"":13.73625330879633,""y_m"":28.670532258049587}]"
17,1.8,14.226109277175171,5.254420319086352,1.6807224750518799,-0.16486524256828616,1.5368000142175031,1.5456179449999983,2.0,-0.1615457163874825,0,8.144067887768722,4,"[{""id"":""0"",""x_m"":17.811859215184597,""y_m"":12.566618288414801},{""id"":""1"",""x_m"":15.346322137229533,""y_m"":23.076171899376106},{""id"":""2"",""x_m"":14.992061075636071,""y_m"":34.03244445105204},{""id"":""3"",""x_m"":13.754009413137666,""y_m"":28.60800449814553}]"
18,1.9000000000000001,14.208354318886606,5.412532172521223,1.6845206022262573,-0.17754958288564993,1.581118534348711,1.5910561505000018,2.0,-0.1791848786628405,0,7.968351279871626,4,"[{""id"":""0"",""x_m"":17.835851430810358,""y_m"":12.507311014910647},{""id"":""1"",""x_m"":15.363911260386264,""y_m"":23.013596962327977},{""id"":""2"",""x_m"":14.96691913571329,""y_m"":33.97250378992022},{""id"":""3"",""x_m"":13.771766387219563,""y_m"":28.545476985229573}]"
19,2.0,14.189709596357801,5.57465866580156,1.6860682964324951,-0.1864472252880489,1.6212649328033724,1.6319505354499981,2.0,-0.1949573235597195,0,7.791820068463333,4,"[{""id"":""0"",""x_m"":17.859854145756536,""y_m"":12.447976566628402},{""id"":""1"",""x_m"":15.381499278302007,""y_m"":22.951021714619355},{""id"":""2"",""x_m"":14.941151470421584,""y_m"":33.91282944513609},{""id"":""3"",""x_m"":13.789524131086983,""y_m"":28.48294969092749}]"
