# AI-GENERATED NEEDS-REVIEW
# distance_convention: center_center
step,time_s,min_robot_ped_distance_m,nearest_pedestrian_id
0,0.1,8.112717480842466,simulator-slot-2
1,0.2,8.05841233695291,simulator-slot-2
2,0.30000000000000004,7.994452174767853,simulator-slot-2
3,0.4,7.921587835475666,simulator-slot-2
4,0.5,7.840563058171395,simulator-slot-2
5,0.6000000000000001,7.751921483016157,simulator-slot-2
6,0.7000000000000001,7.6561710890861505,simulator-slot-2
7,0.8,7.5541847060098055,simulator-slot-2
8,0.9,9.581732698627102,simulator-slot-0
9,1.0,9.446709754873154,simulator-slot-0
10,1.1,9.3033329506905,simulator-slot-0
11,1.2000000000000002,9.151524854213461,simulator-slot-0
12,1.3,8.991239490381489,simulator-slot-0
13,1.4000000000000001,8.822581821583169,simulator-slot-0
14,1.5,8.645756401363855,simulator-slot-0
15,1.6,8.460999023661081,simulator-slot-0
16,1.7000000000000002,8.268575381471887,simulator-slot-0
17,1.8,8.068787121535708,simulator-slot-0
18,1.9000000000000001,7.861979734228397,simulator-slot-0
19,2.0,7.648552060723293,simulator-slot-0
20,2.1,7.43330934813313,simulator-slot-0
21,2.2,7.220930850774295,simulator-slot-0
22,2.3000000000000003,7.011689463519793,simulator-slot-0
23,2.4000000000000004,6.805608805902662,simulator-slot-0
24,2.5,6.602142384823643,simulator-slot-0
25,2.6,6.400525330645311,simulator-slot-0
26,2.7,6.200446917757975,simulator-slot-0
27,2.8000000000000003,6.002230437094919,simulator-slot-0
28,2.9000000000000004,5.806483738598755,simulator-slot-0
29,3.0,5.613831864132109,simulator-slot-0
30,3.1,5.424910052508052,simulator-slot-0
31,3.2,5.240377035513362,simulator-slot-0
32,3.3000000000000003,5.060927942687877,simulator-slot-0
33,3.4000000000000004,4.8873052770343675,simulator-slot-0
34,3.5,4.720307812270012,simulator-slot-0
35,3.6,4.560797075988292,simulator-slot-0
36,3.7,4.409700755347036,simulator-slot-0
37,3.8000000000000003,4.268012038997063,simulator-slot-0
38,3.9000000000000004,4.13678363909714,simulator-slot-0
39,4.0,4.0171150851629776,simulator-slot-0
40,4.1000000000000005,3.910131962770709,simulator-slot-0
41,4.2,3.8169562187902413,simulator-slot-0
42,4.3,3.738667578720587,simulator-slot-0
43,4.4,3.676257536866712,simulator-slot-0
44,4.5,3.6305791466308155,simulator-slot-0
45,4.6000000000000005,3.6022975855387824,simulator-slot-0
46,4.7,3.591847629062428,simulator-slot-0
47,4.800000000000001,3.599404173677077,simulator-slot-0
48,4.9,3.6248705026309604,simulator-slot-0
49,5.0,3.6683808054313136,simulator-slot-0
50,5.1000000000000005,3.730800235201744,simulator-slot-0
51,5.2,3.8127455578569176,simulator-slot-0
52,5.300000000000001,3.9135382540867747,simulator-slot-0
53,5.4,4.031652097932143,simulator-slot-0
54,5.5,4.1653954774576825,simulator-slot-0
55,5.6000000000000005,4.31311196846901,simulator-slot-0
56,5.7,4.473235685812719,simulator-slot-0
57,5.800000000000001,4.644321292817086,simulator-slot-0
58,5.9,4.825058550401761,simulator-slot-0
59,6.0,5.014275686202372,simulator-slot-0
60,6.1000000000000005,5.210935224589304,simulator-slot-0
61,6.2,5.414125220114155,simulator-slot-0
62,6.300000000000001,5.623048090216892,simulator-slot-0
63,6.4,5.837008564331735,simulator-slot-0
64,6.5,5.589283822251248,simulator-slot-1
65,6.6000000000000005,5.33321771464017,simulator-slot-1
66,6.7,5.078113168287523,simulator-slot-1
67,6.800000000000001,4.824124076641213,simulator-slot-1
68,6.9,4.5714352201339645,simulator-slot-1
69,7.0,4.320271418684076,simulator-slot-1
70,7.1000000000000005,4.0710534469542585,simulator-slot-1
71,7.2,3.824504185516117,simulator-slot-1
72,7.300000000000001,3.581416026851106,simulator-slot-1
73,7.4,3.3425738761944146,simulator-slot-1
74,7.5,3.1116130146009513,simulator-slot-1
75,7.6000000000000005,2.8898586577029852,simulator-slot-1
76,7.7,2.6791426139711967,simulator-slot-1
77,7.800000000000001,2.4819209244858675,simulator-slot-1
78,7.9,2.3013983797441346,simulator-slot-1
79,8.0,2.141617502652805,simulator-slot-1
80,8.1,2.007424303506256,simulator-slot-1
81,8.200000000000001,1.904172541564711,simulator-slot-1
82,8.3,1.837029685587876,simulator-slot-1
83,8.4,1.809903086334316,simulator-slot-1
84,8.5,1.8217987516709013,simulator-slot-1
85,8.6,1.867472072724475,simulator-slot-1
86,8.700000000000001,1.9432222570607134,simulator-slot-1
87,8.8,2.0453362453458217,simulator-slot-1
88,8.9,2.170255304755598,simulator-slot-1
89,9.0,2.3146730837572993,simulator-slot-1
90,9.1,2.4756125954981116,simulator-slot-1
91,9.200000000000001,2.650470902098642,simulator-slot-1
92,9.3,2.8370263572754704,simulator-slot-1
93,9.4,3.0334162555541613,simulator-slot-1
94,9.5,3.238097268864093,simulator-slot-1
95,9.600000000000001,3.05066554920304,simulator-slot-3
96,9.700000000000001,2.8199884962751187,simulator-slot-3
97,9.8,2.5984019208808764,simulator-slot-3
98,9.9,2.388074734222755,simulator-slot-3
99,10.0,2.1919643914536873,simulator-slot-3
100,10.100000000000001,2.013996590628806,simulator-slot-3
101,10.200000000000001,1.8591715726081337,simulator-slot-3
102,10.3,1.73342105808919,simulator-slot-3
103,10.4,1.6429419716735825,simulator-slot-3
104,10.5,1.5928759068151537,simulator-slot-3
105,10.600000000000001,1.581855995019649,simulator-slot-3
106,10.700000000000001,1.6015111588061552,simulator-slot-3
107,10.8,1.649342363952854,simulator-slot-3
108,10.9,1.724011970908835,simulator-slot-3
109,11.0,1.8237684924440727,simulator-slot-3
110,11.100000000000001,1.9458363999677193,simulator-slot-3
111,11.200000000000001,2.087127386087285,simulator-slot-3
112,11.3,2.244731646756551,simulator-slot-3
113,11.4,2.41605506385035,simulator-slot-3
114,11.5,2.5988696089028425,simulator-slot-3
115,11.600000000000001,2.7913090413749564,simulator-slot-3
116,11.700000000000001,2.9918343141607373,simulator-slot-3
117,11.8,3.146899542964339,simulator-slot-2
118,11.9,2.9489436666319557,simulator-slot-2
119,12.0,2.7643492955753004,simulator-slot-2
120,12.100000000000001,2.5955253232951545,simulator-slot-2
121,12.200000000000001,2.445399881229072,simulator-slot-2
122,12.3,2.317711558670268,simulator-slot-2
123,12.4,2.216772778672204,simulator-slot-2
124,12.5,2.1457638171693842,simulator-slot-2
125,12.600000000000001,2.106237683926384,simulator-slot-2
126,12.700000000000001,2.0984369073227036,simulator-slot-2
127,12.8,2.1196698610828055,simulator-slot-2
128,12.9,2.1656526888839496,simulator-slot-2
129,13.0,2.2326065615379407,simulator-slot-2
130,13.100000000000001,2.3169585510703334,simulator-slot-2
131,13.200000000000001,2.415515756902279,simulator-slot-2
132,13.3,2.525513084796414,simulator-slot-2
133,13.4,2.644602271548027,simulator-slot-2
134,13.5,2.770816705576415,simulator-slot-2
135,13.600000000000001,2.8038862640439954,simulator-slot-0
136,13.700000000000001,2.6397994296924447,simulator-slot-0
137,13.8,2.4867728590975418,simulator-slot-0
138,13.9,2.3454496268362144,simulator-slot-0
139,14.0,2.2165647855754194,simulator-slot-0
140,14.100000000000001,2.100911975048213,simulator-slot-0
141,14.200000000000001,1.9992953063105057,simulator-slot-0
142,14.3,1.912470428610645,simulator-slot-0
143,14.4,1.8410888829658891,simulator-slot-0
144,14.5,1.7856730804944925,simulator-slot-0
145,14.600000000000001,1.7465693228767583,simulator-slot-0
146,14.700000000000001,1.7194720505552292,simulator-slot-0
147,14.8,1.7040471677639082,simulator-slot-0
148,14.9,1.7006715089151134,simulator-slot-0
149,15.0,1.710117543040525,simulator-slot-0
150,15.100000000000001,1.7333373338303961,simulator-slot-0
151,15.200000000000001,1.7708327809647881,simulator-slot-0
152,15.3,1.8209900831843393,simulator-slot-0
153,15.4,1.880892412043246,simulator-slot-0
154,15.5,1.9475945061488515,simulator-slot-0
155,15.600000000000001,2.0183933238133376,simulator-slot-0
156,15.700000000000001,2.0910321799069984,simulator-slot-0
157,15.8,2.163890474748099,simulator-slot-0
158,15.9,2.2360699504775874,simulator-slot-0
159,16.0,2.307551475356638,simulator-slot-0
160,16.1,2.3791780152563526,simulator-slot-0
161,16.2,2.4521434610270636,simulator-slot-0
162,16.3,2.5275851211646843,simulator-slot-0
163,16.400000000000002,2.6064137075358844,simulator-slot-0
164,16.5,2.689223416100972,simulator-slot-0
165,16.6,2.7763676987604566,simulator-slot-0
166,16.7,2.868039352426045,simulator-slot-0
167,16.8,2.9643009273262586,simulator-slot-0
168,16.900000000000002,3.065109028093597,simulator-slot-0
169,17.0,3.1703357479082985,simulator-slot-0
170,17.1,3.2797878416354185,simulator-slot-0
171,17.2,3.393223190954436,simulator-slot-0
172,17.3,3.5098029370501522,simulator-slot-0
173,17.400000000000002,3.629231484435043,simulator-slot-0
174,17.5,3.751645649455096,simulator-slot-0
175,17.6,3.8780085358508276,simulator-slot-0
176,17.7,4.0096624694873375,simulator-slot-0
177,17.8,4.147884668987187,simulator-slot-0
178,17.900000000000002,4.293852824435169,simulator-slot-0
179,18.0,4.448607780129821,simulator-slot-0
180,18.1,4.61301337759945,simulator-slot-0
181,18.2,4.787713921401305,simulator-slot-0
