# AI-GENERATED NEEDS-REVIEW
# distance_convention: center_center
step,time_s,min_robot_ped_distance_m,nearest_pedestrian_id
0,0.1,8.112717480842466,simulator-slot-2
1,0.2,8.058411932891268,simulator-slot-2
2,0.30000000000000004,7.994417773569634,simulator-slot-2
3,0.4,7.921336646446605,simulator-slot-2
4,0.5,7.839707997156584,simulator-slot-2
5,0.6000000000000001,7.750024939235078,simulator-slot-2
6,0.7000000000000001,7.652731385474476,simulator-slot-2
7,0.8,7.548244689030568,simulator-slot-2
8,0.9,9.577376771788275,simulator-slot-0
9,1.0,9.439644342680031,simulator-slot-0
10,1.1,9.292860413057937,simulator-slot-0
11,1.2000000000000002,9.137227421074508,simulator-slot-0
12,1.3,8.972953295990001,simulator-slot-0
13,1.4000000000000001,8.800234029629895,simulator-slot-0
14,1.5,8.619286847712042,simulator-slot-0
15,1.6,8.43041558034035,simulator-slot-0
16,1.7000000000000002,8.233981686740211,simulator-slot-0
17,1.8,8.030236884610295,simulator-slot-0
18,1.9000000000000001,7.8193127305693135,simulator-slot-0
19,2.0,7.601485341850674,simulator-slot-0
20,2.1,7.381783492583545,simulator-slot-0
21,2.2,7.165111699636914,simulator-slot-0
22,2.3000000000000003,6.95162830211784,simulator-slot-0
23,2.4000000000000004,6.741458021478813,simulator-slot-0
24,2.5,6.534780205215311,simulator-slot-0
25,2.6,6.331831103934526,simulator-slot-0
26,2.7,6.132942631040746,simulator-slot-0
27,2.8000000000000003,5.938619857258751,simulator-slot-0
28,2.9000000000000004,5.74956269009515,simulator-slot-0
29,3.0,5.5662142947117434,simulator-slot-0
30,3.1,5.388817405050133,simulator-slot-0
31,3.2,5.221189458853123,simulator-slot-0
32,3.3000000000000003,5.066334986401874,simulator-slot-0
33,3.4000000000000004,4.923543636799874,simulator-slot-0
34,3.5,4.792625385629673,simulator-slot-0
35,3.6,4.673532215363292,simulator-slot-0
36,3.7,4.566145513639452,simulator-slot-0
37,3.8000000000000003,4.470265230041512,simulator-slot-0
38,3.9000000000000004,4.385611531830342,simulator-slot-0
39,4.0,4.311829120891939,simulator-slot-0
40,4.1000000000000005,4.248493842678159,simulator-slot-0
41,4.2,4.193070265348442,simulator-slot-0
42,4.3,4.1427886052517655,simulator-slot-0
43,4.4,4.097242616981408,simulator-slot-0
44,4.5,4.056661141528453,simulator-slot-0
45,4.6000000000000005,4.021256654240381,simulator-slot-0
46,4.7,3.99122255752057,simulator-slot-0
47,4.800000000000001,3.966730533892181,simulator-slot-0
48,4.9,3.9479280389314173,simulator-slot-0
49,5.0,3.9349360548756676,simulator-slot-0
50,5.1000000000000005,3.9278472290515496,simulator-slot-0
51,5.2,3.926724502247218,simulator-slot-0
52,5.300000000000001,3.9316003150115795,simulator-slot-0
53,5.4,3.942476530488231,simulator-slot-0
54,5.5,3.9593248497078823,simulator-slot-0
55,5.6000000000000005,3.982087893497486,simulator-slot-0
56,5.7,4.010680962702968,simulator-slot-0
57,5.800000000000001,4.04499426814134,simulator-slot-0
58,5.9,4.084895565458547,simulator-slot-0
59,6.0,4.1302330755203664,simulator-slot-0
60,6.1000000000000005,4.180838574096177,simulator-slot-0
61,6.2,4.236530533765933,simulator-slot-0
62,6.300000000000001,4.297117216067248,simulator-slot-0
63,6.4,4.36239962485622,simulator-slot-0
64,6.5,4.432174248878711,simulator-slot-0
65,6.6000000000000005,4.506235545019376,simulator-slot-0
66,6.7,4.58437813177381,simulator-slot-0
67,6.800000000000001,4.666398678774976,simulator-slot-0
68,6.9,4.752097489958865,simulator-slot-0
69,7.0,7.696387314391058,simulator-slot-1
70,7.1000000000000005,7.537584556631659,simulator-slot-1
71,7.2,7.378839205712781,simulator-slot-1
72,7.300000000000001,7.22016256024167,simulator-slot-1
73,7.4,7.06155953304024,simulator-slot-1
74,7.5,6.9030362216818615,simulator-slot-1
75,7.6000000000000005,6.744599164107221,simulator-slot-1
