step,time_s,min_robot_ped_distance_m,nearest_pedestrian_id
0,0.1,5.053285430817839,3
1,0.2,5.013641382618621,3
2,0.30000000000000004,4.9662730400609245,3
3,0.4,4.913545683624263,3
4,0.5,4.856347270691899,3
5,0.6000000000000001,4.795515372977665,3
6,0.7000000000000001,4.731850871917207,3
7,0.8,4.666124363352814,3
8,0.9,4.599085066745534,3
9,1.0,4.531465420529232,3
10,1.1,4.463983737554861,3
11,1.2000000000000002,4.397345060036714,3
12,1.3,4.332240520309378,3
13,1.4000000000000001,4.269345367642074,3
14,1.5,4.209315820879953,3
15,1.6,4.152784910872829,3
16,1.7000000000000002,4.100357483596889,3
17,1.8,4.052604556260032,3
18,1.9000000000000001,4.010057250508716,3
19,2.0,3.973200565633091,3
20,2.1,3.9424672926827604,3
21,2.2,3.918232401459518,3
22,2.3000000000000003,3.9008082444467886,3
23,2.4000000000000004,3.8904409060698644,3
24,2.5,3.887307979329674,3
25,2.6,3.8915179742363035,3
26,2.7,3.903111458476269,3
27,2.8000000000000003,3.922060859181017,3
28,2.9000000000000004,3.94826431641188,3
29,3.0,3.9815513486038054,3
30,3.1,4.021694361178835,3
31,3.2,4.068420288261083,3
32,3.3000000000000003,4.121421798868345,3
33,3.4000000000000004,4.1800105021938965,3
34,3.5,4.243226776117361,3
35,3.6,4.310321288960467,3
36,3.7,4.380646811995343,3
37,3.8000000000000003,4.453648843228174,3
38,3.9000000000000004,4.52885540317307,3
39,4.0,4.605866995634749,3
40,4.1000000000000005,4.684347318753156,3
41,4.2,4.764015017544646,3
42,4.3,4.844636572174421,3
43,4.4,4.926020292130206,3
44,4.5,5.008011313293887,3
45,4.6000000000000005,5.0904874576207995,3
46,4.7,5.173355805718832,3
47,4.800000000000001,5.256549834046626,3
48,4.9,5.340026981635795,3
49,5.0,5.423766527206793,3
50,5.1000000000000005,5.50776767665391,3
51,5.2,5.592047780906571,3
52,5.300000000000001,5.676640621783225,3
53,5.4,5.761594719888413,3
54,5.5,5.84697163439179,3
55,5.6000000000000005,5.93284423662885,3
56,5.7,5.865365832635666,2
57,5.800000000000001,5.7574527987046755,2
58,5.9,5.648408190901441,2
59,6.0,5.538235059535659,2
60,6.1000000000000005,5.426981147295867,2
61,6.2,5.314702700814629,2
62,6.300000000000001,5.2014286328400985,2
63,6.4,5.087162788043651,2
64,6.5,4.9718861418406,2
65,6.6000000000000005,4.855558893530395,2
66,6.7,4.738122429745751,2
67,6.800000000000001,4.61950115123864,2
68,6.9,4.499604169638722,2
69,7.0,4.378326893483745,2
70,7.1000000000000005,4.255552539645012,2
71,7.2,4.131153621837249,2
72,7.300000000000001,4.004993482690708,2
73,7.4,3.8769279526550493,2
74,7.5,3.748873250807138,2
75,7.6000000000000005,3.6204946995190004,2
76,7.7,3.4915122586271536,2
77,7.800000000000001,3.361692941051844,2
78,7.9,3.2308442490554135,2
79,8.0,3.101774188522265,2
80,8.1,2.9741637110184267,2
81,8.200000000000001,2.847837529927384,2
82,8.3,2.7227514091496934,2
83,8.4,2.5989858686471434,2
84,8.5,2.4767454325748584,2
85,8.6,2.3563627953446615,2
86,8.700000000000001,2.2383074050597105,2
87,8.8,2.123197841866743,2
88,8.9,2.011816782146981,2
89,9.0,1.9051259971895935,2
90,9.1,1.8043071762752017,2
91,9.200000000000001,1.7107070481362372,2
92,9.3,1.6258330856133743,2
93,9.4,1.551279075446637,2
94,9.5,1.4885888811949974,2
95,9.600000000000001,1.4390570900742194,2
96,9.700000000000001,1.403497978038854,2
97,9.8,1.3739951708646847,2
