scenario_matrix,scenario_matrix_hash,scenario_count,planner_key,algo,human_model_variant,human_model_source,planner_group,benchmark_profile,observation_mode,kinematics,seed_policy.mode,seed_policy.seed_set,resolved_seeds,repeats,horizon_mode,horizon,scenario_horizons_path,paper_facing,paper_profile_version,observation_noise.profile,observation_noise.enabled,observation_noise_hash,config_hash,git_commit,campaign_id,created_at_utc
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,goal,goal,,,core,baseline-safe,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,orca,orca,,,core,baseline-safe,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,social_force,social_force,,,core,baseline-safe,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,ppo,ppo,,,experimental,experimental,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,prediction_planner,prediction_planner,,,experimental,experimental,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,sacadrl,sacadrl,,,experimental,experimental,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,socnav_bench,socnav_bench,,,experimental,experimental,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
configs/scenarios/classic_interactions_francis2023.yaml,8ac8ab9387f4,48,socnav_sampling,socnav_sampling,,,experimental,experimental,,differential_drive,seed-set,eval,"[111, 112, 113]",3,fixed,100,,False,paper-matrix-v1,none,False,c71dd80adab5,f34d76d2b4b03969,469d40c9c6771498611fbaf58fcce60ea474e4ab,issue_1353_paired_stress_broader_baselines_issue1353-stress-main-rvo2-20260526_20260526_062603,2026-05-26T04:26:03.349218Z
