# AI-GENERATED NEEDS-REVIEW
step,time_s,min_robot_ped_distance_m,nearest_pedestrian_id
0,0.1,12.180278528036212,1
1,0.2,12.114414170280352,1
2,0.30000000000000004,12.036879596704825,1
3,0.4,11.948054771567254,1
4,0.5,11.848279416080752,1
5,0.6000000000000001,11.73787895039234,1
6,0.7000000000000001,11.617186274145375,1
7,0.8,11.486558830566187,1
8,0.9,11.346390764428223,1
9,1.0,11.197120320995339,1
10,1.1,11.039232919854527,1
11,1.2000000000000002,10.873730783009439,1
12,1.3,10.70205094742992,1
13,1.4000000000000001,10.525525959866519,1
14,1.5,10.345381191556404,1
15,1.6,10.162732570326895,1
16,1.7000000000000002,9.978585396124641,1
17,1.8,9.793834645000304,1
18,1.9000000000000001,9.60926693925239,1
19,2.0,9.425564175108388,1
20,2.1,9.243308655424457,1
21,2.2,9.062989471620709,1
22,2.3000000000000003,8.885009811685224,1
23,2.4000000000000004,8.709694833630149,1
24,2.5,8.537299727074467,1
25,2.6,8.368017579163924,1
26,2.7,8.201986654403004,1
27,2.8000000000000003,8.039072968152343,1
28,2.9000000000000004,7.878647506812064,1
29,3.0,7.71984348635758,1
30,3.1,7.561834054586418,1
31,3.2,7.403875628643273,1
32,3.3000000000000003,7.245343931360775,1
33,3.4000000000000004,7.085752541567916,1
34,3.5,6.924759322309443,1
35,3.6,6.762166560943962,1
36,3.7,6.597916140755824,1
37,3.8000000000000003,6.432081082135982,1
38,3.9000000000000004,6.264854792331009,1
39,4.0,6.096539325213304,1
40,4.1000000000000005,5.927533861992291,1
41,4.2,5.758324475114949,1
42,4.3,5.5894760341862115,1
43,4.4,5.421626863149512,1
44,4.5,5.255486473909515,1
45,4.6000000000000005,5.091836391170087,1
46,4.7,4.931547866216276,1
47,4.800000000000001,4.775596743818398,1
48,4.9,4.625046709340163,1
49,5.0,4.481038487777193,1
50,5.1000000000000005,4.3447973291568305,1
51,5.2,4.217637067898529,1
52,5.300000000000001,4.100956258588176,1
53,5.4,3.9962204214316337,1
54,5.5,3.9049293582468434,1
55,5.6000000000000005,3.828570264555183,1
56,5.7,3.7685572936891294,1
57,5.800000000000001,3.726163395978679,1
58,5.9,3.70245236633443,1
59,6.0,3.698215692890401,1
60,6.1000000000000005,3.713921587852906,1
61,6.2,3.7496862276494185,1
62,6.300000000000001,3.8052726760300715,1
63,6.4,3.880117342890145,1
64,6.5,3.973378954513473,1
65,6.6000000000000005,4.084001735324458,1
66,6.7,4.2107835616237,1
67,6.800000000000001,4.194053130896777,0
68,6.9,3.9411501429602844,0
69,7.0,3.6896780544270196,0
70,7.1000000000000005,3.4401244520191483,0
71,7.2,3.193113717136703,0
72,7.300000000000001,2.9525282615959196,0
73,7.4,2.7196295472602374,0
74,7.5,2.496257095642585,0
75,7.6000000000000005,2.2850108524594286,0
76,7.7,2.089485487632235,0
77,7.800000000000001,1.9145192886317033,0
78,7.9,1.7663346631361483,0
79,8.0,1.6522962364573068,0
80,8.1,1.579885439977372,0
81,8.200000000000001,1.5480801826757777,0
82,8.3,1.5517608887530097,0
83,8.4,1.5880485604966907,0
84,8.5,1.6539568593595313,0
85,8.6,1.7462394902984548,0
86,8.700000000000001,1.861428757077312,0
87,8.8,1.9960469743479394,0
88,8.9,2.146840953551093,0
89,9.0,2.3109361986150985,0
90,9.1,2.485896971963491,0
91,9.200000000000001,2.6697184027495853,0
92,9.3,2.860781833798754,0
93,9.4,3.057796422645822,0
94,9.5,3.259740481132038,0
95,9.600000000000001,3.465809013259049,0
96,9.700000000000001,3.6748512260798267,0
97,9.8,3.8866321013382876,0
98,9.9,4.100928813821824,0
99,10.0,4.317539207411662,0
100,10.100000000000001,4.536286171381898,0
101,10.200000000000001,4.757019119105039,0
102,10.3,4.979613471064229,0
